FID,ET_ID,Lat,Lon
230,0,18.492000000000001,-92.417000000000002
231,0,18.491000000000000,-92.416499999999999
232,0,18.490400000000001,-92.416200000000003
233,0,18.489899999999999,-92.415800000000004
234,0,18.489300000000000,-92.415499999999994
235,0,18.488800000000001,-92.415300000000002
236,0,18.488199999999999,-92.415099999999995
237,0,18.487500000000001,-92.415000000000006
238,0,18.486899999999999,-92.414900000000003
239,0,18.486300000000000,-92.414800000000000
240,0,18.485700000000001,-92.414500000000004
241,0,18.485199999999999,-92.414199999999994
242,0,18.484800000000000,-92.413799999999995
243,0,18.484300000000001,-92.413399999999996
244,0,18.483899999999998,-92.412999999999997
245,0,18.483499999999999,-92.412499999999994
246,0,18.483100000000000,-92.412000000000006
247,0,18.482800000000001,-92.411500000000004
248,0,18.482399999999998,-92.411000000000001
249,0,18.482099999999999,-92.410499999999999
250,0,18.481800000000000,-92.409899999999993
251,0,18.481500000000000,-92.409400000000005
252,0,18.481200000000001,-92.408900000000003
253,0,18.480899999999998,-92.408299999999997
254,0,18.480599999999999,-92.407799999999995
255,0,18.480300000000000,-92.407300000000006
