"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"1993-06-30",-1.02059241327697,-0.794764891036786,-0.371810211139645,-0.940317406194146,-0.940317406194146,-0.940317406194146,-0.727660597371351,-0.541947258289939,-1.02059241327697,-1.02059241327697,-0.940317406194146,-0.865388648675183,-0.483898146470727,-0.263599241423194,-1.10764329894532,-1.02059241327697,-1.02059241327697,-0.940317406194146,-0.483898146470727,-0.940317406194146,-1.02059241327697,-0.727660597371351,-0.865388648675183,-0.541947258289939,-0.727660597371351,-0.483898146470727,-0.483898146470727
"1993-07-31",-0.000925666799329282,0.104139837434901,0.495351435522828,0.104139837434901,0.0514626084388055,0.104139837434901,0.157257547072655,0.104139837434901,0.210976129650654,0.0514626084388055,0.0514626084388055,0.0514626084388055,0.495351435522828,0.210976129650654,0.0514626084388055,0.104139837434901,0.0514626084388055,0.0514626084388055,0.157257547072655,0.104139837434901,0.0514626084388055,0.104139837434901,0.0514626084388055,0.157257547072655,0.157257547072655,0.104139837434901,0.157257547072655
"1993-08-31",-0.000925666799329282,0.210976129650654,0.621318903020812,0.495351435522828,0.377556452120188,0.320924563022454,0.4356055639394,0.4356055639394,0.557123763011063,0.495351435522828,0.4356055639394,0.320924563022454,0.688423196686247,0.4356055639394,0.377556452120188,0.557123763011063,0.688423196686247,0.557123763011063,0.621318903020812,0.265468516789105,0.557123763011063,0.621318903020812,0.320924563022454,0.557123763011063,0.688423196686247,0.320924563022454,0.4356055639394
"1993-09-30",0.104139837434901,0.320924563022454,0.688423196686247,0.621318903020812,0.320924563022454,0.495351435522828,0.4356055639394,0.557123763011063,0.621318903020812,0.557123763011063,0.557123763011063,0.495351435522828,1.00130160459478,1.00130160459478,0.4356055639394,0.557123763011063,0.557123763011063,0.621318903020812,1.00130160459478,0.4356055639394,0.495351435522828,0.495351435522828,0.4356055639394,0.4356055639394,0.621318903020812,0.4356055639394,0.4356055639394
"1993-10-31",-0.371810211139645,-0.317317824001193,0.377556452120188,0.265468516789105,0.157257547072655,0.0514626084388055,0.265468516789105,0.320924563022454,0.557123763011063,0.4356055639394,0.377556452120188,0.0514626084388055,0.833975711843606,0.759046954324643,0.320924563022454,0.4356055639394,0.4356055639394,0.621318903020812,0.759046954324643,0.320924563022454,0.495351435522828,0.495351435522828,0.210976129650654,0.495351435522828,0.621318903020812,0.320924563022454,0.4356055639394
"1993-11-30",-0.601693129873368,-0.483898146470727,0.265468516789105,0.104139837434901,-0.0531708471752698,-0.000925666799329282,0.104139837434901,0.157257547072655,0.4356055639394,0.210976129650654,0.210976129650654,0.104139837434901,0.833975711843606,0.833975711843606,0.265468516789105,0.4356055639394,0.4356055639394,0.377556452120188,0.688423196686247,0.210976129650654,0.377556452120188,0.495351435522828,0.104139837434901,0.4356055639394,0.557123763011063,0.265468516789105,0.4356055639394
"1993-12-31",-0.727660597371351,-0.371810211139645,0.210976129650654,0.104139837434901,-0.000925666799329282,-0.0531708471752698,-0.000925666799329282,0.104139837434901,0.320924563022454,0.265468516789105,0.265468516789105,0.157257547072655,0.759046954324643,0.759046954324643,0.157257547072655,0.4356055639394,0.4356055639394,0.495351435522828,0.621318903020812,0.210976129650654,0.495351435522828,0.495351435522828,0.104139837434901,0.495351435522828,0.557123763011063,0.210976129650654,0.4356055639394
"1994-01-31",-0.727660597371351,-0.371810211139645,0.320924563022454,0.104139837434901,-0.0531708471752698,0.0514626084388055,0.0514626084388055,0.0514626084388055,0.320924563022454,0.320924563022454,0.320924563022454,0.265468516789105,0.688423196686247,0.621318903020812,0.320924563022454,0.4356055639394,0.495351435522828,0.495351435522828,0.688423196686247,0.377556452120188,0.495351435522828,0.495351435522828,0.265468516789105,0.495351435522828,0.557123763011063,0.210976129650654,0.495351435522828
"1994-02-28",-0.541947258289939,-0.317317824001193,0.320924563022454,-0.000925666799329282,-0.10541602755121,0.0514626084388055,0.0514626084388055,0.104139837434901,0.320924563022454,0.377556452120188,0.320924563022454,0.265468516789105,0.621318903020812,0.557123763011063,0.320924563022454,0.4356055639394,0.4356055639394,0.4356055639394,0.621318903020812,0.377556452120188,0.495351435522828,0.495351435522828,0.265468516789105,0.495351435522828,0.495351435522828,0.265468516789105,0.495351435522828
"1994-03-31",-0.427266257372993,-0.263599241423194,0.4356055639394,0.157257547072655,0.0514626084388055,0.0514626084388055,0.104139837434901,0.157257547072655,0.377556452120188,0.4356055639394,0.320924563022454,0.265468516789105,0.759046954324643,0.621318903020812,0.4356055639394,0.557123763011063,0.557123763011063,0.495351435522828,0.688423196686247,0.4356055639394,0.557123763011063,0.557123763011063,0.320924563022454,0.495351435522828,0.557123763011063,0.320924563022454,0.495351435522828
