"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18"
"1968-09-30",1.00130160459478,1.20499071388783,1.32982327992537,1.20499071388783,1.20499071388783,1.32982327992537,1.20499071388783,1.98366328452612,1.67849354894698,2.49902981723768,1.98366328452612,1.98366328452612,0.621318903020812,1.67849354894698,0.377556452120188,0.557123763011063,0.621318903020812,0.4356055639394
"1968-10-31",1.09717853320074,1.00130160459478,1.32982327992537,1.32982327992537,1.20499071388783,1.48094969717728,1.32982327992537,1.98366328452612,1.98366328452612,2.49902981723768,1.98366328452612,1.98366328452612,0.688423196686247,1.67849354894698,0.4356055639394,0.621318903020812,0.621318903020812,0.320924563022454
"1968-11-30",1.09717853320074,1.00130160459478,1.32982327992537,1.32982327992537,1.20499071388783,1.48094969717728,1.32982327992537,1.98366328452612,1.98366328452612,2.49902981723768,2.49902981723768,1.98366328452612,0.621318903020812,1.67849354894698,0.377556452120188,0.557123763011063,0.557123763011063,0.265468516789105
"1968-12-31",1.00130160459478,1.00130160459478,1.09717853320074,1.20499071388783,1.48094969717728,1.67849354894698,1.32982327992537,1.98366328452612,1.98366328452612,2.49902981723768,1.98366328452612,1.98366328452612,0.759046954324643,1.98366328452612,0.4356055639394,0.759046954324643,0.557123763011063,0.377556452120188
"1969-01-31",1.20499071388783,1.00130160459478,1.32982327992537,1.09717853320074,1.32982327992537,1.48094969717728,1.32982327992537,1.98366328452612,1.67849354894698,2.49902981723768,1.98366328452612,1.98366328452612,0.914250718926432,1.98366328452612,0.377556452120188,0.621318903020812,0.557123763011063,0.320924563022454
"1969-02-28",1.20499071388783,1.00130160459478,1.00130160459478,1.00130160459478,1.32982327992537,1.48094969717728,1.32982327992537,1.98366328452612,1.48094969717728,2.49902981723768,1.48094969717728,1.98366328452612,0.759046954324643,1.67849354894698,0.265468516789105,0.557123763011063,0.377556452120188,0.265468516789105
"1969-03-31",1.00130160459478,0.688423196686247,1.00130160459478,1.00130160459478,1.09717853320074,1.20499071388783,1.09717853320074,1.48094969717728,1.48094969717728,2.49902981723768,1.32982327992537,1.67849354894698,0.621318903020812,1.48094969717728,0.157257547072655,0.495351435522828,0.377556452120188,0.104139837434901
"1969-04-30",0.621318903020812,0.495351435522828,0.759046954324643,0.833975711843606,0.914250718926432,0.833975711843606,0.833975711843606,1.20499071388783,1.09717853320074,1.32982327992537,1.09717853320074,0.914250718926432,0.265468516789105,0.557123763011063,-0.000925666799329282,0.157257547072655,0.0514626084388055,-0.0531708471752698
"1969-05-31",0.688423196686247,0.377556452120188,0.688423196686247,0.759046954324643,0.914250718926432,0.914250718926432,0.833975711843606,1.09717853320074,1.00130160459478,1.32982327992537,1.00130160459478,0.833975711843606,0.210976129650654,0.557123763011063,-0.000925666799329282,0.210976129650654,0.0514626084388055,-0.000925666799329282
"1969-06-30",0.833975711843606,0.759046954324643,0.914250718926432,0.833975711843606,1.20499071388783,0.914250718926432,1.00130160459478,1.20499071388783,1.09717853320074,1.48094969717728,1.09717853320074,0.914250718926432,0.377556452120188,0.621318903020812,0.320924563022454,0.557123763011063,0.377556452120188,0.210976129650654
