FID,ET_ID,Lat,Lon
946,0,30.1904,-104.6949
947,0,30.1732,-104.6864
948,0,30.172,-104.6864
949,0,30.1664,-104.6873
950,0,30.1661,-104.6873
951,0,30.1649,-104.6879
952,0,30.1632,-104.6877
953,0,30.1492,-104.6899
954,0,30.1491,-104.6898
955,0,30.1485,-104.6899
956,0,30.1482,-104.689
957,0,30.1449,-104.6859
958,0,30.1434,-104.6863
959,0,30.142,-104.688
960,0,30.1417,-104.6891
961,0,30.1396,-104.6911
962,0,30.1381,-104.6925
963,0,30.1362,-104.6947
964,0,30.136,-104.695
965,0,30.1351,-104.6968
966,0,30.134,-104.6964
967,0,30.1183,-104.6954
968,0,30.1175,-104.6944
969,0,30.1142,-104.691
970,0,30.114,-104.6911
971,0,30.1138,-104.6913
972,0,30.1129,-104.6907
973,0,30.1118,-104.69
974,0,30.1116,-104.6883
975,0,30.109,-104.6855
976,0,30.1065,-104.6868
977,0,30.1064,-104.6871
978,0,30.1067,-104.6886
979,0,30.1067,-104.6886
980,0,30.1086,-104.6911
981,0,30.1038,-104.6933
982,0,30.1017,-104.6943
983,0,30.1001,-104.693
984,0,30.0982,-104.6915
985,0,30.0971,-104.6909
986,0,30.0965,-104.69
987,0,30.0952,-104.689
988,0,30.0957,-104.6885
989,0,30.0955,-104.6881
990,0,30.097,-104.6869
991,0,30.0974,-104.6868
992,0,30.0993,-104.685
993,0,30.0896,-104.6895
994,0,30.089,-104.6899
995,0,30.0889,-104.6898
996,0,30.0886,-104.69
997,0,30.0884,-104.6896
998,0,30.0872,-104.6889
999,0,30.087,-104.6884
1000,0,30.0872,-104.6879
1001,0,30.0858,-104.6857
1002,0,30.0846,-104.6857
1003,0,30.0844,-104.6858
1004,0,30.0797,-104.6892
1005,0,30.0787,-104.6905
1006,0,30.0769,-104.6909
1007,0,30.076,-104.69
1008,0,30.0758,-104.6896
1009,0,30.0738,-104.6884
1010,0,30.0745,-104.6903
1011,0,30.0746,-104.6926
1012,0,30.0736,-104.6934
1013,0,30.0736,-104.6934
1014,0,30.0736,-104.6934
1015,0,30.0732,-104.6937
1016,0,30.0729,-104.6933
1017,0,30.0712,-104.6936
1018,0,30.071,-104.6934
1019,0,30.069,-104.694
1020,0,30.0653,-104.7017
1021,0,30.0643,-104.7037
1022,0,30.0506,-104.7066
1023,0,30.0469,-104.7032
1024,0,30.0464,-104.703
1025,0,30.0464,-104.7028
1026,0,30.0391,-104.6962
1027,0,30.0378,-104.6967
1028,0,30.0371,-104.6971
1029,0,30.0357,-104.7008
1030,0,30.033,-104.7013
1031,0,30.033,-104.7013
1032,0,30.0295,-104.7022
1033,0,30.0276,-104.7028
1034,0,30.0246,-104.7029
1035,0,30.0227,-104.7033
1036,0,30.015,-104.6899
1037,0,30.0148,-104.6899
1038,0,30.0075,-104.6924
1039,0,30.0073,-104.6926
1040,0,30.006,-104.6938
1041,0,30.0041,-104.6942
1042,0,30.0038,-104.6941
1043,0,30.003,-104.694
1044,0,30.0029,-104.694
1045,0,30.0028,-104.694
1046,0,30.0028,-104.6939
1047,0,30.002,-104.6934
1048,0,30.0014,-104.6924
1049,0,30.0015,-104.6917
1050,0,30.0029,-104.6903
1051,0,30.0029,-104.6899
1052,0,29.9963,-104.6873
1053,0,29.9961,-104.6874
1054,0,29.9942,-104.6913
1055,0,29.9943,-104.6924
1056,0,29.9945,-104.6944
1057,0,29.9937,-104.6947
1058,0,29.9928,-104.6945
1059,0,29.9926,-104.6949
1060,0,29.9923,-104.694
1061,0,29.992,-104.6934
1062,0,29.9902,-104.6907
1063,0,29.9901,-104.6882
1064,0,29.9903,-104.687
1065,0,29.9903,-104.686
1066,0,29.9903,-104.6856
1067,0,29.9758,-104.6935
1068,0,29.9757,-104.6932
1069,0,29.9754,-104.6928
1070,0,29.9749,-104.6924
1071,0,29.9746,-104.692
1072,0,29.9743,-104.6913
1073,0,29.9729,-104.6892
1074,0,29.9736,-104.6879
1075,0,29.9737,-104.6867
1076,0,29.9747,-104.6854
1077,0,29.976,-104.6838
1078,0,29.977,-104.6822
1079,0,29.9771,-104.6819
1080,0,29.9771,-104.6814
1081,0,29.972,-104.6849
1082,0,29.9721,-104.6853
1083,0,29.9713,-104.6859
1084,0,29.9709,-104.6855
1085,0,29.9709,-104.6853
1086,0,29.9693,-104.6821
1087,0,29.9664,-104.6827
1088,0,29.9664,-104.6828
1089,0,29.9658,-104.6829
1090,0,29.9566,-104.685
1091,0,29.9565,-104.684
1092,0,29.9564,-104.6838
1093,0,29.9565,-104.6834
1094,0,29.9565,-104.6833
1095,0,29.9564,-104.6802
1096,0,29.9556,-104.6808
1097,0,29.9556,-104.6802
1098,0,29.9562,-104.6795
1099,0,29.9563,-104.6788
1100,0,29.9562,-104.6779
1101,0,29.9561,-104.6773
1102,0,29.9562,-104.677
1103,0,29.956,-104.6735
1104,0,29.9518,-104.6766
1105,0,29.9518,-104.6771
1106,0,29.9513,-104.6772
1107,0,29.9511,-104.678
1108,0,29.9508,-104.6775
1109,0,29.9468,-104.6804
1110,0,29.9463,-104.6803
1111,0,29.946,-104.6805
1112,0,29.9451,-104.6801
1113,0,29.9449,-104.6798
1114,0,29.9449,-104.6798
1115,0,29.9392,-104.6781
1116,0,29.9399,-104.6808
1117,0,29.9399,-104.6808
1118,0,29.9399,-104.6808
1119,0,29.9402,-104.6819
1120,0,29.9395,-104.6817
1121,0,29.9394,-104.6817
1122,0,29.9382,-104.6817
1123,0,29.9377,-104.6818
1124,0,29.937,-104.682
1125,0,29.9358,-104.6829
1126,0,29.9346,-104.6826
1127,0,29.934,-104.6819
1128,0,29.9338,-104.6804
1129,0,29.9335,-104.6797
1130,0,29.9325,-104.6794
1131,0,29.9323,-104.6794
1132,0,29.9292,-104.6829
1133,0,29.9292,-104.6829
1134,0,29.9289,-104.6833
1135,0,29.9269,-104.681
1136,0,29.9267,-104.6801
1137,0,29.9268,-104.6796
1138,0,29.9266,-104.6793
1139,0,29.9267,-104.6789
1140,0,29.9266,-104.6787
1141,0,29.9256,-104.6786
1142,0,29.9251,-104.6793
1143,0,29.9244,-104.6798
1144,0,29.922,-104.6801
1145,0,29.9199,-104.679
1146,0,29.9202,-104.6789
1147,0,29.9191,-104.6777
1148,0,29.9149,-104.6772
1149,0,29.9136,-104.6772
1150,0,29.9132,-104.677
1151,0,29.9131,-104.6769
1152,0,29.9131,-104.6769
1153,0,29.9122,-104.6764
1154,0,29.9115,-104.6755
1155,0,29.9106,-104.6741
1156,0,29.9109,-104.6721
1157,0,29.9113,-104.6715
1158,0,29.9098,-104.6667
1159,0,29.9087,-104.6658
1160,0,29.9072,-104.6662
1161,0,29.9062,-104.6665
1162,0,29.9046,-104.6669
1163,0,29.9022,-104.6663
1164,0,29.9012,-104.665
1165,0,29.9011,-104.6633
1166,0,29.9019,-104.6619
1167,0,29.9025,-104.6615
1168,0,29.9034,-104.6615
1169,0,29.9035,-104.6613
1170,0,29.906,-104.6557
1171,0,29.9023,-104.6562
1172,0,29.9022,-104.6575
1173,0,29.9019,-104.6585
1174,0,29.9014,-104.6588
1175,0,29.9007,-104.6589
1176,0,29.9004,-104.6577
1177,0,29.8994,-104.6576
1178,0,29.8988,-104.6583
1179,0,29.8979,-104.6583
1180,0,29.8948,-104.6577
1181,0,29.8922,-104.6584
1182,0,29.8905,-104.658
1183,0,29.8905,-104.658
1184,0,29.8905,-104.658
1185,0,29.8904,-104.658
1186,0,29.8894,-104.6566
1187,0,29.8894,-104.6559
1188,0,29.8903,-104.6543
1189,0,29.891,-104.6535
1190,0,29.8913,-104.6507
1191,0,29.891,-104.6506
1192,0,29.8905,-104.6507
1193,0,29.8901,-104.651
1194,0,29.8889,-104.6524
1195,0,29.8882,-104.6515
1196,0,29.8874,-104.6508
1197,0,29.8869,-104.6503
1198,0,29.8856,-104.6494
1199,0,29.8848,-104.6483
1200,0,29.8847,-104.6482
1201,0,29.8791,-104.6461
1202,0,29.8788,-104.646
1203,0,29.8788,-104.646
1204,0,29.8783,-104.6458
1205,0,29.8756,-104.6416
1206,0,29.8749,-104.6416
1207,0,29.8741,-104.6412
1208,0,29.8733,-104.6399
1209,0,29.8735,-104.6391
1210,0,29.8735,-104.6384
1211,0,29.8702,-104.6333
1212,0,29.8696,-104.6329
1213,0,29.8564,-104.6305
1214,0,29.8557,-104.6305
1215,0,29.8542,-104.6301
1216,0,29.8536,-104.6299
1217,0,29.8535,-104.6298
1218,0,29.8523,-104.6292
1219,0,29.851,-104.627
1220,0,29.8509,-104.6261
1221,0,29.851,-104.6254
1222,0,29.851,-104.6247
1223,0,29.85,-104.6225
1224,0,29.8499,-104.6225
1225,0,29.8499,-104.6223
1226,0,29.8496,-104.6216
1227,0,29.8482,-104.622
1228,0,29.8461,-104.6227
1229,0,29.8451,-104.6241
1230,0,29.8441,-104.6246
1231,0,29.8428,-104.6249
1232,0,29.8414,-104.6218
1233,0,29.8418,-104.6208
1234,0,29.8422,-104.6214
1235,0,29.8425,-104.6211
1236,0,29.8433,-104.6219
1237,0,29.8437,-104.6211
1238,0,29.843,-104.6202
1239,0,29.8415,-104.6199
1240,0,29.8412,-104.6189
1241,0,29.8428,-104.6186
1242,0,29.8438,-104.619
1243,0,29.8443,-104.6185
1244,0,29.8443,-104.6176
1245,0,29.8452,-104.6167
1246,0,29.8458,-104.616
1247,0,29.8461,-104.6153
1248,0,29.844,-104.6134
1249,0,29.8431,-104.6128
1250,0,29.8427,-104.6124
1251,0,29.8421,-104.6121
1252,0,29.8421,-104.6118
1253,0,29.841,-104.6108
1254,0,29.8409,-104.6108
1255,0,29.8404,-104.6106
1256,0,29.8396,-104.6096
1257,0,29.839,-104.6106
1258,0,29.8385,-104.6106
1259,0,29.8384,-104.6108
1260,0,29.8331,-104.6176
1261,0,29.8329,-104.6182
1262,0,29.8331,-104.6194
1263,0,29.8331,-104.6214
1264,0,29.8302,-104.6214
1265,0,29.8288,-104.6193
1266,0,29.829,-104.6181
1267,0,29.8292,-104.6172
1268,0,29.829,-104.6149
1269,0,29.8276,-104.6133
1270,0,29.8274,-104.6124
1271,0,29.8273,-104.6111
1272,0,29.8271,-104.6106
1273,0,29.8273,-104.6103
1274,0,29.8273,-104.6101
1275,0,29.8278,-104.6097
1276,0,29.8275,-104.6091
1277,0,29.8264,-104.6088
1278,0,29.8245,-104.6091
1279,0,29.8239,-104.6097
1280,0,29.8232,-104.6099
1281,0,29.8222,-104.6098
1282,0,29.821,-104.6102
1283,0,29.8204,-104.6102
1284,0,29.8192,-104.61
1285,0,29.8192,-104.61
1286,0,29.819,-104.61
1287,0,29.8189,-104.6097
1288,0,29.8188,-104.6096
1289,0,29.8188,-104.6095
1290,0,29.8182,-104.6079
1291,0,29.8178,-104.6074
1292,0,29.8164,-104.6038
1293,0,29.8168,-104.6037
1294,0,29.8159,-104.601
1295,0,29.814,-104.5997
1296,0,29.8139,-104.5997
1297,0,29.8117,-104.5984
1298,0,29.8111,-104.5987
1299,0,29.8098,-104.5988
1300,0,29.8099,-104.5983
1301,0,29.8088,-104.5972
1302,0,29.8086,-104.5967
1303,0,29.8084,-104.5964
1304,0,29.8073,-104.5959
1305,0,29.8061,-104.5956
1306,0,29.8051,-104.5951
1307,0,29.8053,-104.594
1308,0,29.8051,-104.5938
1309,0,29.8053,-104.5936
1310,0,29.806,-104.593
1311,0,29.8064,-104.592
1312,0,29.8075,-104.5918
1313,0,29.8084,-104.5918
1314,0,29.8095,-104.5912
1315,0,29.8058,-104.5886
1316,0,29.8056,-104.5885
1317,0,29.8055,-104.5884
1318,0,29.8025,-104.5863
1319,0,29.8024,-104.5863
1320,0,29.8019,-104.5861
1321,0,29.8,-104.5873
1322,0,29.8006,-104.5886
1323,0,29.7996,-104.5902
1324,0,29.7992,-104.5908
1325,0,29.7981,-104.5907
1326,0,29.7966,-104.5895
1327,0,29.7961,-104.5898
1328,0,29.7946,-104.5813
1329,0,29.7946,-104.5813
1330,0,29.7939,-104.5811
1331,0,29.7923,-104.5823
1332,0,29.7917,-104.5817
1333,0,29.7911,-104.5805
1334,0,29.7826,-104.5787
1335,0,29.7826,-104.5788
1336,0,29.7822,-104.5784
1337,0,29.782,-104.5781
1338,0,29.7784,-104.5742
1339,0,29.7706,-104.5658
1340,0,29.7697,-104.5657
1341,0,29.7684,-104.5667
1342,0,29.7668,-104.5683
1343,0,29.7657,-104.5684
1344,0,29.7654,-104.5679
1345,0,29.7654,-104.5675
1346,0,29.7639,-104.5662
1347,0,29.7623,-104.5659
1348,0,29.7617,-104.566
1349,0,29.7611,-104.5649
1350,0,29.7605,-104.5646
1351,0,29.7593,-104.5653
1352,0,29.7576,-104.5664
1353,0,29.7575,-104.5666
1354,0,29.7572,-104.5667
1355,0,29.7568,-104.567
1356,0,29.7566,-104.5671
1357,0,29.7566,-104.568
1358,0,29.7574,-104.5688
1359,0,29.7561,-104.5694
1360,0,29.7547,-104.5696
1361,0,29.7534,-104.5699
1362,0,29.7521,-104.5697
1363,0,29.7511,-104.5683
1364,0,29.7508,-104.5667
1365,0,29.7503,-104.5659
1366,0,29.7499,-104.5651
1367,0,29.7497,-104.5653
1368,0,29.7481,-104.5626
1369,0,29.7477,-104.5616
1370,0,29.7474,-104.5614
1371,0,29.7474,-104.5606
1372,0,29.7465,-104.559
1373,0,29.7457,-104.558
1374,0,29.7441,-104.5574
1375,0,29.7433,-104.5555
1376,0,29.743,-104.5548
1377,0,29.7433,-104.5537
1378,0,29.7416,-104.5505
1379,0,29.7411,-104.5504
1380,0,29.7384,-104.5557
1381,0,29.7379,-104.5567
1382,0,29.7381,-104.5576
1383,0,29.7379,-104.5592
1384,0,29.7363,-104.5605
1385,0,29.7361,-104.5604
1386,0,29.7361,-104.5604
1387,0,29.736,-104.5603
1388,0,29.7351,-104.5599
1389,0,29.735,-104.5585
1390,0,29.735,-104.5582
1391,0,29.7341,-104.5561
1392,0,29.7338,-104.5562
1393,0,29.7326,-104.5569
1394,0,29.7313,-104.5554
1395,0,29.7314,-104.5539
1396,0,29.732,-104.5521
1397,0,29.7314,-104.5504
1398,0,29.731,-104.5495
1399,0,29.7264,-104.5505
1400,0,29.726,-104.5513
1401,0,29.7239,-104.5522
1402,0,29.7222,-104.5515
1403,0,29.7221,-104.5514
1404,0,29.7173,-104.5524
1405,0,29.7173,-104.5517
1406,0,29.7169,-104.5519
1407,0,29.7162,-104.5514
1408,0,29.7162,-104.5507
1409,0,29.7163,-104.5498
1410,0,29.7166,-104.5489
1411,0,29.7169,-104.5485
1412,0,29.7165,-104.545
1413,0,29.7155,-104.545
1414,0,29.7156,-104.5457
1415,0,29.7144,-104.5474
1416,0,29.7136,-104.5452
1417,0,29.7135,-104.5451
1418,0,29.7097,-104.5453
1419,0,29.7096,-104.5456
1420,0,29.7089,-104.5453
1421,0,29.6991,-104.5457
1422,0,29.6983,-104.5443
1423,0,29.6972,-104.5434
1424,0,29.696,-104.5436
1425,0,29.6961,-104.5425
1426,0,29.6953,-104.5409
1427,0,29.6944,-104.5384
1428,0,29.693,-104.5371
1429,0,29.6929,-104.5362
1430,0,29.6923,-104.5339
1431,0,29.6905,-104.5308
1432,0,29.6845,-104.539
1433,0,29.6848,-104.5409
1434,0,29.6839,-104.542
1435,0,29.6819,-104.5435
1436,0,29.6814,-104.5433
1437,0,29.6807,-104.5442
1438,0,29.6763,-104.5389
1439,0,29.6735,-104.5356
1440,0,29.6689,-104.536
1441,0,29.668,-104.5363
1442,0,29.6664,-104.5352
1443,0,29.6667,-104.5338
1444,0,29.6691,-104.5331
1445,0,29.6694,-104.5329
1446,0,29.6705,-104.5313
1447,0,29.6704,-104.5305
1448,0,29.6704,-104.5303
1449,0,29.6693,-104.5285
1450,0,29.6685,-104.5285
1451,0,29.6672,-104.5277
1452,0,29.6681,-104.527
1453,0,29.6667,-104.5256
1454,0,29.6646,-104.5247
1455,0,29.6618,-104.525
1456,0,29.659,-104.5238
1457,0,29.6568,-104.5214
1458,0,29.6567,-104.5213
1459,0,29.6559,-104.5209
1460,0,29.6527,-104.5195
1461,0,29.6492,-104.518
1462,0,29.6491,-104.5182
1463,0,29.648,-104.5176
1464,0,29.647,-104.5171
1465,0,29.6471,-104.5166
1466,0,29.6445,-104.51
1467,0,29.641,-104.5159
1468,0,29.6327,-104.5083
1469,0,29.6328,-104.5083
1470,0,29.6326,-104.5081
1471,0,29.6326,-104.5064
1472,0,29.634,-104.5052
1473,0,29.6354,-104.5061
1474,0,29.6367,-104.5066
1475,0,29.6373,-104.5064
1476,0,29.6376,-104.5052
1477,0,29.6371,-104.503
1478,0,29.6384,-104.5013
1479,0,29.6394,-104.4989
1480,0,29.6396,-104.4982
1481,0,29.6396,-104.498
1482,0,29.6384,-104.4967
1483,0,29.6381,-104.497
1484,0,29.6364,-104.4966
1485,0,29.635,-104.4958
1486,0,29.6339,-104.4949
1487,0,29.6341,-104.4934
1488,0,29.6341,-104.4919
1489,0,29.6287,-104.4859
1490,0,29.6287,-104.4858
1491,0,29.6281,-104.485
1492,0,29.6276,-104.4836
1493,0,29.6276,-104.4823
1494,0,29.6279,-104.4807
1495,0,29.628,-104.4794
1496,0,29.6284,-104.478
1497,0,29.6282,-104.4771
1498,0,29.6275,-104.4763
1499,0,29.6258,-104.4763
1500,0,29.6244,-104.4759
1501,0,29.624,-104.4753
1502,0,29.6186,-104.474
1503,0,29.6186,-104.4727
1504,0,29.6184,-104.4717
1505,0,29.6185,-104.4705
1506,0,29.6183,-104.4656
1507,0,29.6148,-104.466
1508,0,29.6134,-104.4673
1509,0,29.6132,-104.4673
1510,0,29.6115,-104.4675
1511,0,29.6093,-104.4669
1512,0,29.609,-104.4653
1513,0,29.6095,-104.4648
1514,0,29.6089,-104.4596
1515,0,29.6087,-104.4582
1516,0,29.6087,-104.4582
1517,0,29.6085,-104.4563
1518,0,29.608,-104.4556
1519,0,29.6065,-104.4553
1520,0,29.6062,-104.4554
1521,0,29.6058,-104.4551
1522,0,29.6046,-104.4554
1523,0,29.6039,-104.4559
1524,0,29.6036,-104.4566
1525,0,29.6037,-104.4575
1526,0,29.6038,-104.4583
1527,0,29.6029,-104.4593
1528,0,29.6022,-104.4588
1529,0,29.6008,-104.4592
1530,0,29.5999,-104.4593
1531,0,29.598,-104.4592
1532,0,29.5972,-104.4588
1533,0,29.5963,-104.4581
1534,0,29.5948,-104.4542
1535,0,29.5938,-104.452
1536,0,29.5931,-104.4514
1537,0,29.5923,-104.4514
1538,0,29.5916,-104.452
1539,0,29.5906,-104.4543
1540,0,29.5895,-104.4558
1541,0,29.5884,-104.456
1542,0,29.5881,-104.455
1543,0,29.5872,-104.4535
1544,0,29.5862,-104.4528
1545,0,29.5855,-104.4531
1546,0,29.5847,-104.4532
1547,0,29.5837,-104.4527
1548,0,29.5829,-104.4518
1549,0,29.5815,-104.4503
1550,0,29.5814,-104.4452
1551,0,29.5823,-104.4439
1552,0,29.5837,-104.4442
1553,0,29.5832,-104.4453
1554,0,29.5832,-104.4469
1555,0,29.584,-104.4478
1556,0,29.5856,-104.4484
1557,0,29.5876,-104.4482
1558,0,29.5879,-104.4479
1559,0,29.587,-104.4462
1560,0,29.5876,-104.4447
1561,0,29.5885,-104.4456
1562,0,29.5894,-104.4454
1563,0,29.5891,-104.4449
1564,0,29.5889,-104.4421
1565,0,29.5897,-104.4408
1566,0,29.5891,-104.4399
1567,0,29.5885,-104.4399
1568,0,29.5881,-104.4398
1569,0,29.5874,-104.4396
1570,0,29.5873,-104.4386
1571,0,29.5863,-104.4378
1572,0,29.5857,-104.4373
1573,0,29.5848,-104.4364
1574,0,29.5829,-104.4342
1575,0,29.5816,-104.4336
1576,0,29.5803,-104.4365
1577,0,29.5791,-104.4355
1578,0,29.5715,-104.4347
1579,0,29.564,-104.4299
1580,0,29.5565,-104.423
1581,0,29.5458,-104.421
1582,0,29.5399,-104.4162
1583,0,29.5309,-104.4155
1584,0,29.5185,-104.4208
1585,0,29.5152,-104.4234
1586,0,29.5071,-104.4266
1587,0,29.5035,-104.43
1588,0,29.4967,-104.4313
1589,0,29.4954,-104.4331
1590,0,29.4908,-104.4303
1591,0,29.4858,-104.425
1592,0,29.4816,-104.4255
1593,0,29.4797,-104.4204
1594,0,29.4748,-104.4212
1595,0,29.4743,-104.4227
1596,0,29.4773,-104.4287
1597,0,29.4769,-104.4318
1598,0,29.4753,-104.4328
1599,0,29.4672,-104.4339
1600,0,29.467,-104.4409
1601,0,29.4663,-104.4422
1602,0,29.4652,-104.4422
1603,0,29.4604,-104.4397
1604,0,29.4541,-104.4343
1605,0,29.4473,-104.431
1606,0,29.4337,-104.4211
1607,0,29.4253,-104.418
1608,0,29.4181,-104.4189
1609,0,29.4097,-104.4154
1610,0,29.3968,-104.4098
1611,0,29.3941,-104.4078
1612,0,29.3924,-104.4016
1613,0,29.3913,-104.4
1614,0,29.3888,-104.3998
1615,0,29.3873,-104.4024
1616,0,29.3852,-104.4027
1617,0,29.3795,-104.3981
1618,0,29.378,-104.3984
1619,0,29.373,-104.3961
1620,0,29.3703,-104.3995
1621,0,29.3674,-104.4003
1622,0,29.3658,-104.3964
1623,0,29.3642,-104.3949
1624,0,29.3565,-104.3924
1625,0,29.3542,-104.3906
1626,0,29.3454,-104.3871
1627,0,29.3427,-104.3879
1628,0,29.3393,-104.3933
1629,0,29.3362,-104.3926
1630,0,29.3334,-104.3903
1631,0,29.3301,-104.3906
1632,0,29.3251,-104.3935
1633,0,29.3242,-104.3981
1634,0,29.3153,-104.4088
1635,0,29.3129,-104.4158
1636,0,29.3117,-104.4165
1637,0,29.3047,-104.4122
1638,0,29.3018,-104.4117
1639,0,29.2953,-104.4167
1640,0,29.2908,-104.417
1641,0,29.2858,-104.4142
1642,0,29.2787,-104.4068
1643,0,29.2758,-104.405
1644,0,29.2728,-104.4056
1645,0,29.2679,-104.4118
1646,0,29.2583,-104.417
1647,0,29.2535,-104.4209
1648,0,29.2511,-104.4238
1649,0,29.2482,-104.4298
1650,0,29.2478,-104.437
1651,0,29.2454,-104.4473
1652,0,29.2398,-104.4548
1653,0,29.2416,-104.4584
1654,0,29.2417,-104.461
1655,0,29.239,-104.4698
1656,0,29.2415,-104.4734
1657,0,29.242,-104.4759
1658,0,29.2416,-104.4783
1659,0,29.2389,-104.4806
1660,0,29.2387,-104.4878
1661,0,29.2363,-104.495
1662,0,29.241,-104.4986
1663,0,29.2462,-104.5004
1664,0,29.2481,-104.505
1665,0,29.2515,-104.5081
1666,0,29.2546,-104.5078
1667,0,29.2566,-104.5041
1668,0,29.2591,-104.5041
1669,0,29.2636,-104.5069
1670,0,29.2688,-104.5069
1671,0,29.2754,-104.5133
1672,0,29.2781,-104.5138
1673,0,29.2793,-104.5204
1674,0,29.2791,-104.5266
1675,0,29.2821,-104.5289
1676,0,29.2837,-104.5315
1677,0,29.2837,-104.5336
1678,0,29.279,-104.5385
1679,0,29.2792,-104.5424
1680,0,29.2825,-104.5503
1681,0,29.2825,-104.5521
1682,0,29.2886,-104.5624
1683,0,29.3048,-104.58
1684,0,29.3123,-104.5939
1685,0,29.3132,-104.5993
1686,0,29.3119,-104.6058
1687,0,29.3023,-104.6239
1688,0,29.3051,-104.638
1689,0,29.302,-104.6386
1690,0,29.2983,-104.636
1691,0,29.2954,-104.6358
1692,0,29.2938,-104.6376
1693,0,29.2918,-104.6435
1694,0,29.2871,-104.6438
1695,0,29.2826,-104.6403
1696,0,29.2823,-104.6361
1697,0,29.2839,-104.6328
1698,0,29.283,-104.6315
1699,0,29.28,-104.6315
1700,0,29.2767,-104.6333
1701,0,29.2728,-104.6334
1702,0,29.2696,-104.6321
1703,0,29.2672,-104.6339
1704,0,29.2656,-104.6339
1705,0,29.2626,-104.6316
1706,0,29.2597,-104.6324
1707,0,29.2577,-104.6291
1708,0,29.2549,-104.6273
1709,0,29.2536,-104.6294
1710,0,29.2509,-104.6284
1711,0,29.2473,-104.6294
1712,0,29.2426,-104.6385
1713,0,29.2359,-104.6463
1714,0,29.2352,-104.6501
1715,0,29.2334,-104.6535
1716,0,29.2321,-104.6535
1717,0,29.2293,-104.6499
1718,0,29.2264,-104.6499
1719,0,29.2214,-104.6471
1720,0,29.2153,-104.641
1721,0,29.213,-104.641
1722,0,29.2101,-104.6374
1723,0,29.2058,-104.6346
1724,0,29.2013,-104.6347
1725,0,29.195,-104.6378
1726,0,29.1925,-104.6412
1727,0,29.1916,-104.6474
1728,0,29.1905,-104.6492
1729,0,29.1892,-104.6494
1730,0,29.1885,-104.6507
1731,0,29.1894,-104.6569
1732,0,29.1879,-104.6595
1733,0,29.1879,-104.6613
1734,0,29.1895,-104.6636
1735,0,29.192,-104.6649
1736,0,29.1915,-104.6674
1737,0,29.1949,-104.67
1738,0,29.1949,-104.6739
1739,0,29.1984,-104.6816
1740,0,29.2009,-104.6846
1741,0,29.2039,-104.6921
1742,0,29.2077,-104.6964
1743,0,29.2098,-104.7005
1744,0,29.2107,-104.7072
1745,0,29.2101,-104.7129
1746,0,29.2083,-104.7145
1747,0,29.2046,-104.7137
1748,0,29.2031,-104.716
1749,0,29.2017,-104.7163
1750,0,29.1997,-104.7163
1751,0,29.1983,-104.714
1752,0,29.1954,-104.7138
1753,0,29.1931,-104.7166
1754,0,29.1898,-104.7174
1755,0,29.1886,-104.7166
1756,0,29.1859,-104.7105
1757,0,29.1805,-104.7097
1758,0,29.1769,-104.7077
1759,0,29.1728,-104.708
1760,0,29.1645,-104.7137
1761,0,29.1534,-104.7138
1762,0,29.1509,-104.713
1763,0,29.1505,-104.7143
1764,0,29.1516,-104.7159
1765,0,29.1519,-104.7182
1766,0,29.1503,-104.729
1767,0,29.1515,-104.7377
1768,0,29.157,-104.7449
1769,0,29.1662,-104.7505
1770,0,29.1674,-104.7518
1771,0,29.1665,-104.7546
1772,0,29.1487,-104.7607
1773,0,29.1444,-104.7633
1774,0,29.134,-104.7659
1775,0,29.1255,-104.767
1776,0,29.111,-104.7665
1777,0,29.1061,-104.7679
1778,0,29.098,-104.7759
1779,0,29.0854,-104.7855
1780,0,29.0811,-104.7896
1781,0,29.08,-104.7919
1782,0,29.0757,-104.8002
1783,0,29.0751,-104.8035
1784,0,29.0751,-104.8149
1785,0,29.0758,-104.8172
1786,0,29.0776,-104.8197
1787,0,29.0803,-104.82
1788,0,29.0815,-104.821
1789,0,29.0815,-104.8241
1790,0,29.0795,-104.8277
1791,0,29.0786,-104.8354
1792,0,29.0737,-104.8439
1793,0,29.0732,-104.848
1794,0,29.0717,-104.8491
1795,0,29.0629,-104.8491
1796,0,29.0611,-104.8545
1797,0,29.0532,-104.8656
1798,0,29.0508,-104.8705
1799,0,29.0463,-104.8754
1800,0,29.0434,-104.8839
1801,0,29.0376,-104.8966
1802,0,29.0369,-104.9043
1803,0,29.0331,-104.9182
1804,0,29.0336,-104.9269
1805,0,29.0316,-104.9272
1806,0,29.0257,-104.9216
1807,0,29.0243,-104.9213
1808,0,29.023,-104.9231
1809,0,29.0235,-104.9265
1810,0,29.0228,-104.929
1811,0,29.0172,-104.9324
1812,0,29.0127,-104.946
1813,0,29.0068,-104.9471
1814,0,29.0031,-104.9503
1815,0,29,-104.9503
1816,0,29,-104.9504
1817,0,28.9984,-104.9529
1818,0,28.9978,-104.9575
1819,0,28.9949,-104.9658
1820,0,28.9948,-104.9748
1821,0,28.9966,-104.9794
1822,0,28.9957,-104.9807
1823,0,28.9939,-104.9804
1824,0,28.9886,-104.973
1825,0,28.9855,-104.9705
1826,0,28.983,-104.9705
1827,0,28.9796,-104.9728
1828,0,28.9783,-104.9721
1829,0,28.9737,-104.9621
1830,0,28.97,-104.9577
1831,0,28.9655,-104.9542
1832,0,28.9528,-104.9504
1833,0,28.9307,-104.9465
1834,0,28.9266,-104.9445
