"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"1961-05-31",0.0219354838709677,0.138387096774194,0.221935483870968,0.160967741935484,0.13741935483871,0.165806451612903,0.246774193548387,0.410645161290323,0.178709677419355,0.226774193548387,0.308709677419355,0.391290322580645,0.525161290322581,0.671290322580645,0.28,0.302903225806452,0.436774193548387,0.520322580645161,0.637741935483871,0.330645161290323,0.373225806451613,0.53,0.368387096774194,0.418064516129032,0.485161290322581,0.36741935483871,0.418064516129032
"1961-06-30",1.609,1.89666666666667,2.37866666666667,2.184,2.01566666666667,1.98166666666667,2.10333333333333,2.34633333333333,2.511,2.21266666666667,2.27233333333333,2.38433333333333,2.58466666666667,2.80666666666667,2.77933333333333,2.67833333333333,2.51233333333333,2.63933333333333,2.83133333333333,2.97166666666667,2.89766666666667,2.678,3.10566666666667,3.045,3.04166666666667,2.404,2.43766666666667
"1961-07-31",1.49645161290323,1.51935483870968,1.62161290322581,1.59064516129032,1.53322580645161,1.51645161290323,1.51806451612903,1.52354838709677,1.56225806451613,1.52225806451613,1.50870967741936,1.49677419354839,1.47709677419355,1.45161290322581,1.49096774193548,1.47451612903226,1.48290322580645,1.45806451612903,1.42096774193548,1.47354838709677,1.45354838709677,1.45806451612903,1.46161290322581,1.43903225806452,1.41032258064516,1.0941935483871,1.10612903225806
"1961-08-31",1.10870967741935,1.41225806451613,1.67870967741935,1.54838709677419,1.38903225806452,1.45741935483871,1.59129032258064,1.87096774193548,1.62806451612903,1.47516129032258,1.67741935483871,1.76129032258065,1.90806451612903,2.05258064516129,1.59967741935484,1.57645161290323,1.79,1.84645161290323,1.90677419354839,1.62838709677419,1.62161290322581,1.8558064516129,1.64806451612903,1.6458064516129,1.65290322580645,1.4641935483871,1.47225806451613
"1961-09-30",2.80633333333333,2.43333333333333,1.74633333333333,1.948,2.14133333333333,2.32133333333333,2.20466666666667,1.968,1.87366666666667,1.89533333333333,1.997,1.913,1.743,1.56066666666667,1.593,1.67966666666667,1.76366666666667,1.669,1.51433333333333,1.462,1.518,1.61366666666667,1.40833333333333,1.41366666666667,1.38266666666667,1.435,1.41
"1961-10-31",0.740645161290323,0.628064516129032,0.522258064516129,0.559354838709677,0.615806451612903,0.624838709677419,0.608709677419355,0.513548387096774,0.489677419354839,0.605161290322581,0.560967741935484,0.578064516129032,0.590967741935484,0.631612903225806,0.416774193548387,0.523870967741936,0.51741935483871,0.56258064516129,0.631612903225806,0.388709677419355,0.523548387096774,0.527096774193548,0.532258064516129,0.543225806451613,0.585806451612903,0.534838709677419,0.556129032258064
"1961-11-30",0.483,0.447,0.312,0.29,0.322,0.343333333333333,0.320666666666667,0.363666666666667,0.227333333333333,0.153666666666667,0.146,0.169666666666667,0.206333333333333,0.209333333333333,0.144,0.042,0.0236666666666667,0.0756666666666667,0.127,0.139333333333333,0.0463333333333333,0.0366666666666667,0.157333333333333,0.105333333333333,0.0676666666666667,0.196666666666667,0.149
"1961-12-31",0,0.0387096774193548,0,0.00129032258064516,0.000645161290322581,0,0,0.120645161290323,0,0,0,0,0.0854838709677419,0.126774193548387,0,0,0,0,0.0574193548387097,0,0,0,0,0,0,0,0
"1962-01-31",0.0932258064516129,0.0832258064516129,0.0632258064516129,0.0612903225806452,0.0645161290322581,0.067741935483871,0.0651612903225806,0.0716129032258065,0.0451612903225806,0.0335483870967742,0.0303225806451613,0.0638709677419355,0.101612903225806,0.143548387096774,0.027741935483871,0.00870967741935484,0.00645161290322581,0.0435483870967742,0.101612903225806,0.0190322580645161,0.0203225806451613,0.0187096774193548,0.02,0.0461290322580645,0.0535483870967742,0.0519354838709677,0.0712903225806452
"1962-02-28",0.131428571428571,0.111428571428571,0.06,0.0582142857142857,0.0571428571428571,0.0725,0.0821428571428571,0.0796428571428571,0.0496428571428571,0.0453571428571429,0.0467857142857143,0.0675,0.0875,0.109642857142857,0.0371428571428571,0.025,0.0228571428571429,0.0478571428571429,0.0825,0.0310714285714286,0.0317857142857143,0.0307142857142857,0.0314285714285714,0.0475,0.0517857142857143,0.0360714285714286,0.0632142857142857
"1962-03-31",0,0,0.0367741935483871,0.0154838709677419,0.00483870967741936,0,0,0,0.0145161290322581,0.00612903225806452,0.00354838709677419,0,0,0,0.00967741935483871,0.00225806451612903,0.000645161290322581,0,0,0.00774193548387097,0.00290322580645161,0,0.00806451612903226,0.00548387096774194,0,0.00774193548387097,0.00741935483870968
"1962-04-30",0,0,0,0,0,0,0,0,0,0,0,0.0283333333333333,0.0613333333333333,0.112333333333333,0,0,0,0.0283333333333333,0.08,0,0,0.0126666666666667,0,0,0.04,0,0.0516666666666667
"1962-05-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1962-06-30",0.163666666666667,0.156666666666667,0.128,0.104666666666667,0.126,0.133666666666667,0.126333333333333,0.124666666666667,0.109,0.0736666666666667,0.07,0.0793333333333333,0.421333333333333,0.698666666666667,0.08,0.0263333333333333,0.00833333333333333,0.193,0.499333333333333,0.0663333333333333,0.0303333333333333,0.0163333333333333,0.071,0.0516666666666667,0.248666666666667,0.0686666666666667,0.337666666666667
"1962-07-31",2.59935483870968,2.93451612903226,3.71129032258065,3.48548387096774,2.54129032258065,2.29064516129032,2.17645161290323,2.40354838709677,2.63774193548387,1.8541935483871,1.47516129032258,1.54967741935484,1.71096774193548,2.02548387096774,1.58193548387097,0.617096774193548,0.298387096774194,0.835806451612903,1.49258064516129,1.22709677419355,0.65,0.48,1.28548387096774,1.00354838709677,1.0841935483871,2.16774193548387,1.47322580645161
"1962-08-31",0.830322580645161,0.794516129032258,0.450645161290323,0.499677419354839,0.726451612903226,0.744193548387097,0.684838709677419,0.632258064516129,0.458709677419355,0.421935483870968,0.393225806451613,0.437096774193548,0.500967741935484,0.519032258064516,0.303225806451613,0.11741935483871,0.047741935483871,0.227096774193548,0.378709677419355,0.243548387096774,0.126451612903226,0.0929032258064516,0.266451612903226,0.212258064516129,0.199032258064516,0.225483870967742,0.27258064516129
"1962-09-30",4.24466666666667,4.496,4.44266666666667,4.32866666666667,3.89333333333333,3.71566666666667,3.50933333333333,3.67,3.46666666666667,2.671,2.26833333333333,2.42733333333333,2.63866666666667,2.90966666666667,2.18766666666667,0.928666666666667,0.497,1.31933333333333,2.16966666666667,1.74166666666667,0.976666666666667,0.753666666666667,1.84166666666667,1.47333333333333,1.46866666666667,2.09533333333333,1.961
"1962-10-31",0.470322580645161,0.51741935483871,0.781612903225806,0.746774193548387,0.589354838709677,0.558709677419355,0.582258064516129,0.624193548387097,0.749032258064516,0.751290322580645,0.75741935483871,0.728064516129032,0.829677419354839,0.941935483870968,0.81741935483871,0.906774193548387,0.943225806451613,0.907096774193549,0.945806451612903,0.845161290322581,0.90258064516129,0.919032258064516,0.830967741935484,0.857741935483871,0.965483870967742,1.05741935483871,0.954838709677419
"1962-11-30",0.133666666666667,0.132666666666667,0.264666666666667,0.244666666666667,0.16,0.136666666666667,0.128666666666667,0.0936666666666667,0.181,0.122666666666667,0.0946666666666667,0.097,0.139,0.190666666666667,0.108666666666667,0.0446666666666667,0.0246666666666667,0.0706666666666667,0.140333333333333,0.0846666666666667,0.047,0.0356666666666667,0.0876666666666667,0.069,0.0993333333333333,0.0796666666666667,0.131333333333333
"1962-12-31",0.431935483870968,0.464838709677419,0.381612903225806,0.379677419354839,0.37741935483871,0.37,0.351935483870968,0.397096774193548,0.319354838709677,0.263225806451613,0.234193548387097,0.25,0.265806451612903,0.280322580645161,0.218387096774194,0.113870967741935,0.077741935483871,0.149677419354839,0.218064516129032,0.181935483870968,0.118064516129032,0.0996774193548387,0.191290322580645,0.160645161290323,0.153870967741936,0.23258064516129,0.192903225806452
"1963-01-31",0.0625806451612903,0.0587096774193548,0.00516129032258065,0.0119354838709677,0.042258064516129,0.0487096774193548,0.0461290322580645,0.0480645161290323,0.0170967741935484,0.0219354838709677,0.0235483870967742,0.0274193548387097,0.0287096774193548,0.0241935483870968,0.0135483870967742,0.00612903225806452,0.00290322580645161,0.0129032258064516,0.017741935483871,0.0119354838709677,0.00645161290322581,0.00516129032258065,0.0135483870967742,0.0112903225806452,0.00580645161290323,0.047741935483871,0.00774193548387097
"1963-02-28",0.136071428571429,0.119642857142857,0.0114285714285714,0.0264285714285714,0.0935714285714286,0.107857142857143,0.102857142857143,0.0932142857142857,0.0385714285714286,0.05,0.0539285714285714,0.0628571428571429,0.0796428571428571,0.0814285714285714,0.0317857142857143,0.0164285714285714,0.00928571428571429,0.0378571428571429,0.06,0.0282142857142857,0.0175,0.0146428571428571,0.0178571428571429,0.0157142857142857,0.0107142857142857,0.00142857142857143,0.00928571428571429
"1963-03-31",0.0306451612903226,0.0270967741935484,0.00193548387096774,0.00548387096774194,0.0209677419354839,0.0241935483870968,0.0229032258064516,0.0209677419354839,0.00483870967741936,0.0109677419354839,0.0116129032258065,0.0138709677419355,0.0145161290322581,0.012258064516129,0.00354838709677419,0.00161290322580645,0.00129032258064516,0.00645161290322581,0.00903225806451613,0.0032258064516129,0.00193548387096774,0.00258064516129032,0.0358064516129032,0.0306451612903226,0.0264516129032258,0.072258064516129,0.0670967741935484
"1963-04-30",0.615,0.543,0.0463333333333333,0.117666666666667,0.430333333333333,0.492666666666667,0.41,0.338333333333333,0.109,0.146333333333333,0.21,0.159,0.155666666666667,0.318333333333333,0.01,0.045,0.026,0.0446666666666667,0.0973333333333333,0.00833333333333333,0.0113333333333333,0.0143333333333333,0.00433333333333333,0.009,0.0133333333333333,0.002,0.00633333333333333
"1963-05-31",0.0790322580645161,0.179032258064516,0.165806451612903,0.112903225806452,0.238387096774194,0.263870967741935,0.47258064516129,0.573225806451613,0.365161290322581,0.619354838709677,0.759354838709677,0.838387096774194,0.844838709677419,0.878387096774193,0.551290322580645,0.9,0.97258064516129,1.01032258064516,1.00516129032258,0.54741935483871,0.809032258064516,0.910645161290323,0.259032258064516,0.538064516129032,0.795161290322581,0.186451612903226,0.48
"1963-06-30",0.374666666666667,0.473666666666667,0.165333333333333,0.158,0.318666666666667,0.444333333333333,0.545333333333333,0.699666666666667,0.347666666666667,0.573,0.685,0.715,0.733666666666666,0.696666666666667,0.590333333333333,0.848333333333333,0.911666666666667,0.776333333333333,0.762666666666666,0.659,0.813,0.859666666666667,0.555333333333333,0.670333333333333,0.831666666666667,0.57,0.725666666666667
"1963-07-31",2.82225806451613,2.43677419354839,0.259677419354839,0.526774193548387,1.88677419354839,2.10516129032258,1.93548387096774,2.06838709677419,0.786129032258064,1.04677419354839,1.28870967741935,1.75677419354839,1.95935483870968,1.87290322580645,0.596129032258064,0.413225806451613,0.361290322580645,2.11354838709677,2.06741935483871,0.888064516129032,0.56258064516129,0.608064516129032,1.37258064516129,1.07193548387097,1.05483870967742,1.56387096774194,1.32290322580645
"1963-08-31",1.29903225806452,1.57903225806452,1.22032258064516,0.721935483870968,0.920322580645161,1.44290322580645,1.86354838709677,2.09064516129032,1.50903225806452,1.59322580645161,2.01129032258065,2.44,2.49806451612903,2.27129032258064,2.22903225806452,1.97967741935484,2.10677419354839,2.99806451612903,2.90483870967742,2.70677419354839,2.35870967741936,2.3241935483871,3.59129032258065,2.99161290322581,2.82677419354839,3.96290322580645,3.40548387096774
"1963-09-30",2.486,2.39166666666667,0.831,0.774333333333333,1.873,2.012,1.86433333333333,1.618,1.168,1.13433333333333,1.39433333333333,1.03766666666667,0.972666666666667,1.13533333333333,1.36866666666667,1.16566666666667,1.15966666666667,0.504333333333333,0.613666666666667,1.47033333333333,1.25033333333333,1.11666666666667,2.076,1.589,1.30933333333333,2.329,1.84666666666667
"1963-10-31",0.826774193548387,0.844193548387097,0.114838709677419,0.180645161290323,0.454516129032258,0.549032258064516,0.729354838709678,0.73741935483871,0.417741935483871,0.578387096774194,0.79,0.730645161290323,0.713870967741935,0.829677419354839,0.590967741935484,0.886129032258064,0.95,0.677741935483871,0.691290322580645,0.537741935483871,0.785806451612903,0.853870967741935,0.290645161290323,0.519032258064516,0.705161290322581,0.223870967741935,0.448064516129032
"1963-11-30",1.283,1.15666666666667,0.221666666666667,0.238333333333333,0.572666666666667,0.855333333333333,0.935,0.92,0.237,0.342,0.661666666666667,0.801,0.847666666666667,0.996333333333333,0.186,0.283,0.297333333333333,0.873333333333333,0.867333333333333,0.209333333333333,0.268333333333333,0.341333333333333,0.110666666666667,0.229666666666667,0.343333333333333,0.0616666666666667,0.169666666666667
"1963-12-31",0.00193548387096774,0.00645161290322581,0.00290322580645161,0.00258064516129032,0.000967741935483871,0.00032258064516129,0,0,0.00161290322580645,0.000967741935483871,0,0,0,0,0.000645161290322581,0.00032258064516129,0,0,0,0.00032258064516129,0.00032258064516129,0,0.00032258064516129,0.00032258064516129,0,0,0
"1964-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1964-02-29",0.0189655172413793,0.0203448275862069,0.00379310344827586,0.00931034482758621,0.0348275862068965,0.0327586206896552,0.0217241379310345,0.016551724137931,0.0124137931034483,0.0155172413793103,0.0127586206896552,0.00827586206896552,0.00758620689655172,0,0,0.00379310344827586,0.00137931034482759,0.000689655172413793,0.00241379310344828,0,0,0,0,0,0,0,0
"1964-03-31",0.092258064516129,0.0993548387096774,0.00838709677419355,0.0193548387096774,0.0661290322580645,0.105161290322581,0.125161290322581,0.140967741935484,0.0332258064516129,0.0735483870967742,0.12,0.173548387096774,0.187096774193548,0.190967741935484,0.0503225806451613,0.0570967741935484,0.0616129032258065,0.232258064516129,0.226774193548387,0.0464516129032258,0.057741935483871,0.0774193548387097,0.0254838709677419,0.0535483870967742,0.0967741935483871,0.0251612903225806,0.0658064516129032
"1964-04-30",0,0.021,0.0116666666666667,0.0173333333333333,0.035,0.0346666666666667,0.116333333333333,0.148333333333333,0.086,0.183666666666667,0.226,0.231666666666667,0.228,0.208,0.271666666666667,0.312,0.339666666666667,0.269333333333333,0.26,0.328333333333333,0.337333333333333,0.335333333333333,0.38,0.349,0.322333333333333,0.387666666666667,0.329666666666667
"1964-05-31",0.0690322580645161,0.116129032258065,0.0412903225806452,0.0283870967741936,0.140322580645161,0.107096774193548,0.296129032258065,0.347096774193548,0.253225806451613,0.481290322580645,0.563548387096774,0.493548387096774,0.464838709677419,0.454193548387097,0.516129032258065,0.848709677419355,0.919032258064516,0.49258064516129,0.489032258064516,0.51258064516129,0.758064516129032,0.811935483870968,0.284516129032258,0.490967741935484,0.611935483870968,0.184516129032258,0.342258064516129
"1964-06-30",0.778666666666667,0.877333333333333,0.121333333333333,0.124333333333333,0.438333333333333,0.638333333333333,1.235,1.44633333333333,0.558333333333333,1.27266666666667,1.75666666666667,1.92133333333333,1.938,1.93,1.459,2.04933333333333,2.238,2.24933333333333,2.176,1.69,2.04766666666667,2.15766666666667,1.69366666666667,1.991,2.17533333333333,1.80066666666667,1.87766666666667
"1964-07-31",0.0619354838709677,0.235806451612903,0.146129032258065,0.0825806451612903,0.148709677419355,0.0235483870967742,0.234516129032258,0.265161290322581,0.401290322580645,0.57741935483871,0.596451612903226,0.37741935483871,0.308387096774194,0.517096774193548,0.758709677419355,1.11354838709677,1.19935483870968,0.235483870967742,0.298064516129032,0.849354838709677,1.05096774193548,1.03387096774194,0.793548387096774,0.828064516129032,0.887096774193548,0.625161290322581,0.650322580645161
"1964-08-31",0.0551612903225806,0.230967741935484,0.29741935483871,0.162258064516129,0.104838709677419,0.0690322580645161,0.220645161290323,0.275806451612903,0.384838709677419,0.41,0.454193548387097,0.423870967741935,0.405806451612903,0.542258064516129,0.608387096774194,0.686451612903226,0.74,0.456129032258064,0.48258064516129,0.64741935483871,0.668064516129032,0.678387096774194,0.635161290322581,0.638387096774194,0.701612903225807,0.618709677419355,0.628387096774194
"1964-09-30",0.0823333333333333,0.273333333333333,0.515,0.296333333333333,0.148,0.0343333333333333,0.0633333333333334,0.082,0.385333333333333,0.117666666666667,0.115666666666667,0.131,0.132333333333333,0.655,0.382333333333333,0.151,0.159666666666667,0.163333333333333,0.279,0.345,0.151333333333333,0.156333333333333,0.353,0.434333333333333,0.578333333333333,0.883,0.832333333333333
"1964-10-31",0.25258064516129,0.238064516129032,0.205806451612903,0.129354838709677,0.200967741935484,0.196129032258065,0.159354838709677,0.129677419354839,0.178387096774194,0.06,0.0774193548387097,0.0545161290322581,0.0525806451612903,0.0503225806451613,0.114838709677419,0.0148387096774194,0.00580645161290323,0.00548387096774194,0.0112903225806452,0.0932258064516129,0.0148387096774194,0.00935483870967742,0.0961290322580645,0.027741935483871,0.0258064516129032,0.0690322580645161,0.0638709677419355
"1964-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1964-12-31",0.0325806451612903,0.0938709677419355,0.07,0.0764516129032258,0.0851612903225806,0.0216129032258064,0.191935483870968,0.220645161290323,0.262903225806452,0.44741935483871,0.474838709677419,0.31741935483871,0.26741935483871,0.488064516129032,0.556129032258064,0.864193548387097,0.93258064516129,0.222258064516129,0.283225806451613,0.634193548387097,0.817741935483871,0.808387096774194,0.59258064516129,0.613870967741936,0.696451612903226,0.4,0.427096774193548
"1965-01-31",0.0125806451612903,0.0412903225806452,0.110322580645161,0.0538709677419355,0.0183870967741936,0.00161290322580645,0.0232258064516129,0.0251612903225806,0.112903225806452,0.0645161290322581,0.0629032258064516,0.0345161290322581,0.0258064516129032,0.0774193548387097,0.140645161290323,0.125161290322581,0.134516129032258,0.0135483870967742,0.0280645161290323,0.139677419354839,0.11741935483871,0.114516129032258,0.134516129032258,0.107096774193548,0.118387096774194,0.110967741935484,0.110322580645161
"1965-02-28",0.0146428571428571,0.0417857142857143,0.157857142857143,0.0842857142857143,0.0414285714285714,0.0296428571428571,0.0535714285714286,0.0760714285714286,0.1125,0.0460714285714286,0.0728571428571429,0.126785714285714,0.139285714285714,0.251785714285714,0.128214285714286,0.0378571428571429,0.0428571428571429,0.193214285714286,0.211071428571429,0.11,0.0475,0.0607142857142857,0.120714285714286,0.0746428571428571,0.126428571428571,0.0839285714285714,0.0882142857142857
"1965-03-31",0,0.00032258064516129,0.0161290322580645,0.00612903225806452,0.00032258064516129,0,0,0,0.012258064516129,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"1965-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965-05-31",0.0519354838709677,0.149677419354839,0.03,0.0245161290322581,0.0280645161290323,0.00548387096774194,0.00548387096774194,0.00451612903225806,0.0167741935483871,0.000967741935483871,0.00225806451612903,0.00161290322580645,0.00161290322580645,0.0616129032258065,0.0132258064516129,0.00032258064516129,0,0.00032258064516129,0.0135483870967742,0.00032258064516129,0.00032258064516129,0,0.00032258064516129,0.00032258064516129,0,0,0
"1965-06-30",0.0596666666666667,0.176,0.328,0.219666666666667,0.144,0.130333333333333,0.223666666666667,0.320333333333333,0.214666666666667,0.174666666666667,0.29,0.538333333333333,0.595,0.756333333333333,0.248333333333333,0.110666666666667,0.127666666666667,0.835,0.837,0.317666666666667,0.215333333333333,0.243666666666667,0.453,0.378666666666667,0.401,0.510333333333333,0.463666666666667
"1965-07-31",0.0432258064516129,0.144193548387097,0.145483870967742,0.103548387096774,0.057741935483871,0.0206451612903226,0.0370967741935484,0.0480645161290323,0.116774193548387,0.0690322580645161,0.067741935483871,0.0764516129032258,0.0770967741935484,0.0761290322580645,0.144193548387097,0.0896774193548387,0.0941935483870968,0.0948387096774193,0.092258064516129,0.125161290322581,0.10741935483871,0.101290322580645,0.161935483870968,0.132903225806452,0.200322580645161,0.240645161290323,0.300322580645161
"1965-08-31",0.301935483870968,0.665483870967742,0.993548387096774,0.528387096774193,0.503870967741936,0.581290322580645,0.959032258064516,1.05193548387097,1.29096774193548,1.25935483870968,1.4041935483871,1.15774193548387,1.15258064516129,1.22870967741935,2.25451612903226,2.27290322580645,2.45322580645161,1.03193548387097,1.07032258064516,2.18451612903226,2.34451612903226,2.28225806451613,2.42129032258064,2.25516129032258,2.11612903225806,2.50161290322581,2.22548387096774
"1965-09-30",0.321333333333333,0.710666666666667,0.52,0.467666666666667,0.532666666666667,0.515333333333333,1.088,1.40833333333333,0.715,1.29433333333333,1.735,2.188,2.26666666666667,2.31266666666667,1.30866666666667,1.835,2.00633333333333,2.87866666666667,2.80666666666667,1.63633333333333,1.88866666666667,2.067,1.48066666666667,1.73366666666667,2.09766666666667,1.47,1.751
