"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18"
"1963-05-31",0.450322580645161,0.282903225806452,0.529677419354839,0.615161290322581,0.667741935483871,0.728387096774193,0.841612903225806,0.568709677419355,0.778709677419355,0.391612903225806,0.389354838709677,0.416451612903226,0.39741935483871,0.386129032258064,0.26741935483871,0.294838709677419,0.344516129032258,0.243548387096774
"1963-06-30",0.846,0.691,0.880666666666667,0.867666666666667,1.23666666666667,1.026,1.11766666666667,0.928333333333333,1.055,0.886,0.883333333333333,1.05766666666667,1.104,1.14066666666667,1.89733333333333,1.68366666666667,1.559,1.56166666666667
"1963-07-31",3.06548387096774,3.02032258064516,3.08322580645161,3.0558064516129,3.66129032258065,3.20870967741935,3.24774193548387,2.77387096774194,3.21225806451613,2.29774193548387,2.28806451612903,2.13967741935484,2.09548387096774,2.14032258064516,1.85064516129032,1.94290322580645,2.01903225806452,1.92967741935484
"1963-08-31",2.48870967741935,1.99354838709677,2.62258064516129,2.65,3.38709677419355,2.88774193548387,2.90903225806452,2.72225806451613,2.87387096774194,2.40774193548387,2.40483870967742,2.6758064516129,2.68129032258065,2.81064516129032,3.45967741935484,3.31645161290323,3.16322580645161,3.45096774193548
"1963-09-30",2.118,2.133,2.079,1.99433333333333,2.26666666666667,2.101,2.185,1.77566666666667,2.12766666666667,1.56366666666667,1.553,1.53966666666667,1.54966666666667,1.645,2.03766666666667,1.95,1.96166666666667,2.26466666666667
"1963-10-31",0.274193548387097,0.280322580645161,0.260967741935484,0.232258064516129,0.32258064516129,0.351612903225806,0.50741935483871,0.413548387096774,0.417096774193548,0.593225806451613,0.58,0.511290322580645,0.448709677419355,0.438709677419355,0.250645161290323,0.298064516129032,0.313870967741936,0.621612903225807
"1963-11-30",0.0376666666666667,0.0473333333333333,0.0343333333333333,0.0346666666666667,0,0.027,0.028,0.171666666666667,0.0283333333333333,0.378,0.381,0.436333333333333,0.473666666666667,0.434666666666667,0.637666666666667,0.562,0.561,0.567666666666667
"1963-12-31",0.0119354838709677,0.0180645161290323,0.0103225806451613,0.0106451612903226,0,0.0235483870967742,0.047741935483871,0.00451612903225806,0.0345161290322581,0,0,0,0.000967741935483871,0.00129032258064516,0.0032258064516129,0.0032258064516129,0.00258064516129032,0.022258064516129
"1964-01-31",0,0,0,0,0,0.0106451612903226,0.0267741935483871,0.0290322580645161,0.017741935483871,0.0567741935483871,0.0541935483870968,0.0432258064516129,0.0316129032258064,0.0332258064516129,0,0.00935483870967742,0.0132258064516129,0
"1964-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1964-03-31",0.0367741935483871,0.0416129032258064,0.0312903225806452,0.0219354838709677,0.0483870967741935,0.0403225806451613,0.0619354838709677,0.0125806451612903,0.0487096774193548,0,0,0,0,0,0,0,0,0
"1964-04-30",0.00933333333333333,0.0126666666666667,0.009,0.0103333333333333,0,0.006,0.003,0.0123333333333333,0.005,0.0393333333333333,0.0393333333333333,0.0176666666666667,0.0186666666666667,0.0283333333333333,0.036,0.038,0.0313333333333333,0.0293333333333333
"1964-05-31",1.07096774193548,0.880967741935484,1.18516129032258,1.34645161290323,1.10645161290323,1.27774193548387,1.19645161290323,1.14548387096774,1.25225806451613,0.723225806451613,0.703870967741935,0.743225806451613,0.689032258064516,0.683870967741936,0.726451612903226,0.699677419354839,0.695483870967742,0.614838709677419
"1964-06-30",2.56966666666667,2.13766666666667,2.70033333333333,2.75866666666667,3.28666666666667,2.814,2.63666666666667,2.03033333333333,2.71966666666667,1.43366666666667,1.45166666666667,0.997333333333333,1.045,1.40633333333333,1.595,1.70533333333333,1.39366666666667,1.60066666666667
"1964-07-31",0.981290322580645,0.971935483870968,0.98741935483871,0.99516129032258,1.00967741935484,1.12903225806452,1.20129032258065,0.64741935483871,0.86741935483871,0.498064516129032,0.508709677419355,0.500322580645161,0.567741935483871,0.79258064516129,1.44838709677419,1.35483870967742,1.17193548387097,1.76193548387097
"1964-08-31",1.17225806451613,1.17483870967742,1.16483870967742,1.11096774193548,1.67741935483871,1.17451612903226,1.10290322580645,1.33709677419355,1.12870967741935,1.53709677419355,1.52451612903226,1.22838709677419,1.1158064516129,1.38903225806452,1.26225806451613,1.42387096774194,1.15129032258065,1.57774193548387
"1964-09-30",2.71333333333333,3.049,2.57466666666667,2.44033333333333,2.34,2.44966666666667,2.58033333333333,2.05966666666667,2.50766666666667,1.87033333333333,1.875,1.87166666666667,1.90333333333333,1.72,1.969,1.864,1.78,1.613
"1964-10-31",0.115161290322581,0.0916129032258065,0.134193548387097,0.165161290322581,0.0967741935483871,0.138709677419355,0.112258064516129,0.286129032258064,0.129354838709677,0.336451612903226,0.333870967741935,0.356129032258064,0.318709677419355,0.361290322580645,0.255161290322581,0.303548387096774,0.276129032258065,0.210967741935484
"1964-11-30",0,0,0,0,0,0,0,0,0,0.00133333333333333,0.00133333333333333,0,0,0,0,0,0,0
"1964-12-31",0.44,0.433870967741935,0.444516129032258,0.45258064516129,0.435483870967742,0.451935483870968,0.454838709677419,0.784193548387097,0.453870967741935,1.19290322580645,1.19774193548387,1.21193548387097,1.20322580645161,1.23774193548387,1.24032258064516,1.27258064516129,1.21354838709677,0.904516129032258
"1965-01-31",0.13741935483871,0.155483870967742,0.134516129032258,0.130967741935484,0.17741935483871,0.116129032258065,0.0838709677419355,0.193870967741935,0.17,0.218387096774194,0.228709677419355,0.263548387096774,0.217096774193548,0.219677419354839,0.191612903225806,0.22258064516129,0.194838709677419,0.245806451612903
"1965-02-28",0.321428571428571,0.363928571428571,0.304285714285714,0.288571428571429,0.271428571428571,0.266071428571429,0.248571428571429,0.376428571428571,0.349642857142857,0.411785714285714,0.396785714285714,0.376785714285714,0.338214285714286,0.352857142857143,0.292857142857143,0.312142857142857,0.323928571428571,0.2625
"1965-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032258064516129
"1965-04-30",0.0863333333333333,0.168,0.0516666666666667,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965-05-31",0.349354838709677,0.336129032258065,0.348064516129032,0.346129032258065,0.335483870967742,0.427741935483871,0.415806451612903,0.796774193548387,0.684516129032258,0.85741935483871,0.854838709677419,0.755483870967742,0.612903225806452,0.699032258064516,0.43,0.514193548387097,0.504516129032258,0.658064516129032
"1965-06-30",1.02,0.924,1.05266666666667,1.09466666666667,1.14333333333333,1.01433333333333,1.043,0.399333333333333,0.618666666666667,0.293666666666667,0.302666666666667,0.363666666666667,0.414,0.364666666666667,0.484,0.467666666666667,0.48,0.604333333333333
"1965-07-31",0.856774193548387,0.907741935483871,0.794193548387097,0.701290322580645,0.654838709677419,0.726129032258064,0.793225806451613,0.493870967741936,0.615161290322581,0.451290322580645,0.43,0.332903225806452,0.45,0.534838709677419,0.798387096774194,0.800645161290322,0.719354838709678,0.953870967741936
"1965-08-31",1.79193548387097,1.79838709677419,1.81967741935484,1.88903225806452,1.63548387096774,1.74129032258065,1.59516129032258,1.66516129032258,1.65032258064516,1.63387096774194,1.62548387096774,1.84967741935484,1.79451612903226,1.70032258064516,1.66709677419355,1.70870967741935,1.68225806451613,1.55741935483871
"1965-09-30",2.72666666666667,2.91933333333333,2.62566666666667,2.49766666666667,2.62,2.42233333333333,2.322,1.48433333333333,1.78166666666667,1.181,1.15,1.04133333333333,1.01266666666667,1.12,1.52866666666667,1.431,1.28933333333333,2.112
"1965-10-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1965-11-30",0.0516666666666667,0.0553333333333333,0.0506666666666667,0.05,0.05,0.0876666666666667,0.122333333333333,0.137666666666667,0.211,0.0736666666666667,0.254,0,0,0.0796666666666667,0.045,0.045,0.0356666666666667,0.149333333333333
"1965-12-31",1.0341935483871,1.16387096774194,0.979677419354839,0.926129032258064,0.893548387096774,0.88258064516129,0.853225806451613,1.02645161290323,0.930967741935484,1.12806451612903,0.911290322580645,1.06193548387097,0.859032258064516,1.01225806451613,1.03741935483871,1.1341935483871,0.97,0.967096774193548
"1966-01-31",0.0209677419354839,0.0303225806451613,0.0190322580645161,0.0203225806451613,0,0.0112903225806452,0.0151612903225806,0.00258064516129032,0.00258064516129032,0,0,0,0,0,0,0,0,0.00225806451612903
"1966-02-28",0.0789285714285714,0.113571428571429,0.0639285714285714,0.0475,0.0464285714285714,0.0371428571428571,0.0314285714285714,0.00642857142857143,0.00714285714285714,0.000357142857142857,0,0.00142857142857143,0.00107142857142857,0.00107142857142857,0.00928571428571429,0.00964285714285714,0.00785714285714286,0.0128571428571429
"1966-03-31",0,0,0,0,0,0,0,0,0,0.00161290322580645,0.000967741935483871,0.0212903225806452,0.0283870967741936,0.022258064516129,0.0106451612903226,0.0148387096774194,0.0174193548387097,0.00935483870967742
"1966-04-30",0.329666666666667,0.199333333333333,0.385,0.442333333333333,0.44,0.453,0.454333333333333,0.607,0.514,0.722333333333333,0.506666666666667,0.860333333333333,0.861,0.848666666666667,0.379,0.481333333333333,0.589666666666667,0.423333333333333
"1966-05-31",0.974838709677419,1.06354838709677,1.00967741935484,1.10516129032258,1.00645161290323,0.898709677419355,0.740967741935484,0.661935483870968,0.555483870967742,0.691290322580645,0.421935483870968,0.86,0.808709677419355,0.750322580645161,0.606451612903226,0.66,0.616774193548387,0.645483870967742
"1966-06-30",2.67633333333333,2.739,2.73066666666667,2.826,3.12333333333333,2.76033333333333,2.563,2.62933333333333,2.68233333333333,2.60433333333333,2.67666666666667,2.99266666666667,3.12966666666667,2.76033333333333,2.76133333333333,2.69666666666667,2.88266666666667,3.362
"1966-07-31",1.24064516129032,1.49354838709677,1.19612903225806,1.23870967741936,0.664516129032258,1.19096774193548,1.09193548387097,1.27516129032258,1.64387096774194,1.03,1.87806451612903,1.32290322580645,1.17096774193548,1.3041935483871,0.544193548387097,0.737741935483871,0.83,0.604193548387097
"1966-08-31",3.93935483870968,4.29,3.87322580645161,3.92161290322581,3.15806451612903,3.70870967741935,3.57032258064516,5.30612903225806,4.82258064516129,5.57322580645161,4.69,2.54709677419355,1.85096774193548,3.27258064516129,2.73225806451613,2.50193548387097,2.36709677419355,2.85451612903226
"1966-09-30",4.363,4.081,4.28633333333333,3.99633333333333,4.85333333333333,4.00966666666667,4.15133333333333,1.652,1.61766666666667,1.326,1.1,1.17466666666667,1.12833333333333,1.14166666666667,1.18866666666667,1.224,1.17033333333333,1.30433333333333
"1966-10-31",0.642903225806452,0.751290322580645,0.599354838709677,0.560645161290323,0.493548387096774,0.531935483870968,0.450322580645161,0.687741935483871,0.633870967741935,0.746129032258064,0.632258064516129,0.606451612903226,0.526774193548387,0.609032258064516,0.441612903225806,0.46258064516129,0.494193548387097,0.574838709677419
"1966-11-30",0.468666666666667,0.286666666666667,0.568333333333333,0.700666666666667,0.546666666666667,0.647666666666667,0.458333333333333,0.306333333333333,0.374333333333333,0.186666666666667,0.315666666666667,0.174,0.113333333333333,0.169666666666667,0.0793333333333333,0.082,0.102666666666667,0.034
"1966-12-31",0,0,0,0,0,0,0,0,0,0.00354838709677419,0.000967741935483871,0.0145161290322581,0.0354838709677419,0.01,0.0512903225806452,0.0483870967741935,0.0516129032258065,0.0370967741935484
"1967-01-31",0.0141935483870968,0.00741935483870968,0.0148387096774194,0.0125806451612903,0.032258064516129,0.0170967741935484,0.0170967741935484,0.00258064516129032,0.00290322580645161,0,0,0,0.00129032258064516,0,0.00516129032258065,0.00516129032258065,0.00387096774193548,0.00419354838709677
"1967-02-28",0.141785714285714,0.126071428571429,0.144642857142857,0.143214285714286,0.175,0.1475,0.117142857142857,0.116428571428571,0.109642857142857,0.113928571428571,0.0975,0.0882142857142857,0.075,0.0782142857142857,0.0982142857142857,0.104285714285714,0.104285714285714,0.0982142857142857
"1967-03-31",0.811290322580645,0.866451612903226,0.808387096774194,0.833870967741935,0.651612903225806,0.700645161290323,0.554193548387097,0.249032258064516,0.271612903225806,0.160967741935484,0.185483870967742,0.366774193548387,0.405483870967742,0.32,0.400645161290323,0.466129032258065,0.452258064516129,0.636451612903226
"1967-04-30",0,0,0,0,0,0,0,0,0,0,0.389333333333333,3.609,6.29366666666667,5.21266666666667,3.197,3.72733333333333,4.224,2.83533333333333
"1967-05-31",0.062258064516129,0.0490322580645161,0.0651612903225806,0.0635483870967742,0.0903225806451613,0.0648387096774194,0.0693548387096774,0.0109677419354839,0.0119354838709677,0,0,0,0.00290322580645161,0.00387096774193548,0.00838709677419355,0.00838709677419355,0.00709677419354839,0.00709677419354839
"1967-06-30",4.76866666666667,3.87533333333333,5.01733333333333,5.22166666666667,4.66666666666667,5.12,4.89533333333333,2.72533333333333,2.934,2.14633333333333,2.52466666666667,2.09266666666667,1.85566666666667,2.04866666666667,2.00333333333333,1.997,1.89933333333333,2.225
"1967-07-31",0.65,0.953225806451613,0.524516129032258,0.408064516129032,0.235483870967742,0.416129032258065,0.492903225806452,1.10483870967742,1.04096774193548,1.2658064516129,1.15870967741935,1.04838709677419,0.754193548387097,1.07709677419355,0.690967741935484,0.796129032258065,0.705806451612903,1.12870967741935
"1967-08-31",3.03129032258065,2.99354838709677,3.09193548387097,3.15709677419355,3.59032258064516,3.36516129032258,3.18354838709677,3.71935483870968,4.02193548387097,3.39741935483871,4.16,2.84451612903226,2.03838709677419,2.99032258064516,2.63677419354839,2.8441935483871,2.34483870967742,3.34967741935484
"1967-09-30",4.107,3.976,4.09433333333333,3.97933333333333,4.66,4.04133333333333,3.55133333333333,2.30166666666667,2.64733333333333,1.68433333333333,2.43,1.69766666666667,1.47566666666667,1.841,1.48766666666667,1.628,1.30233333333333,1.37
"1967-10-31",0.483548387096774,0.413548387096774,0.499032258064516,0.494838709677419,0.629032258064516,0.492258064516129,0.441612903225806,0.192258064516129,0.186129032258065,0.141612903225806,0.111935483870968,0.114193548387097,0.0667741935483871,0.103548387096774,0.0606451612903226,0.0729032258064516,0.0603225806451613,0.112903225806452
"1967-11-30",0.005,0.00966666666666667,0.003,0.001,0,0.004,0,0.0116666666666667,0.018,0.008,0.0233333333333333,0.00833333333333333,0.00766666666666667,0.0123333333333333,0.006,0.00766666666666667,0.009,0.037
"1967-12-31",0.227741935483871,0.153548387096774,0.246774193548387,0.248387096774194,0.387096774193548,0.312903225806452,0.275806451612903,0.326451612903226,0.355483870967742,0.294838709677419,0.36741935483871,0.221290322580645,0.116451612903226,0.228387096774194,0.124516129032258,0.14258064516129,0.122258064516129,0.161290322580645
"1968-01-31",0.360322580645161,0.346451612903226,0.363225806451613,0.364516129032258,0.383870967741936,0.37,0.378387096774194,0.337741935483871,0.346129032258064,0.324193548387097,0.337741935483871,0.266129032258065,0.183225806451613,0.268709677419355,0.152258064516129,0.171935483870968,0.167741935483871,0.149032258064516
"1968-02-29",0.955172413793103,0.923448275862069,0.973103448275862,0.998275862068965,0.96551724137931,0.960689655172414,1.12241379310345,0.707241379310345,0.734827586206896,0.629655172413793,0.686206896551724,0.62448275862069,0.631724137931034,0.660344827586207,0.610344827586207,0.596551724137931,0.609655172413793,0.547241379310345
"1968-03-31",0.733225806451613,0.703225806451613,0.715161290322581,0.662258064516129,0.803225806451613,0.696451612903226,0.781612903225806,0.52258064516129,0.515806451612903,0.485161290322581,0.468387096774194,0.347741935483871,0.303870967741936,0.349677419354839,0.33,0.292903225806452,0.30741935483871,0.463225806451613
"1968-04-30",1.10333333333333,1.16766666666667,1.06666666666667,1.02,1.04333333333333,0.957,0.977666666666667,1.45233333333333,1.08366666666667,1.884,1.039,1.912,1.70233333333333,1.825,1.12966666666667,1.345,1.40633333333333,1.10566666666667
"1968-05-31",0.158064516129032,0.237741935483871,0.115483870967742,0.0683870967741936,0.0161290322580645,0.0612903225806452,0.0854838709677419,0.143870967741935,0.119354838709677,0.17741935483871,0.126451612903226,0.11741935483871,0.0851612903225806,0.104838709677419,0.0451612903225806,0.0348387096774194,0.0648387096774194,0.0132258064516129
"1968-06-30",0.466333333333333,0.441,0.502,0.572,0.37,0.471666666666667,0.354333333333333,0.394333333333333,0.328,0.427666666666667,0.256,0.257,0.155333333333333,0.246333333333333,0.0983333333333333,0.108333333333333,0.120666666666667,0.041
"1968-07-31",7.03322580645161,6.46935483870968,7.25290322580645,7.44096774193549,7.78709677419355,7.43838709677419,6.77451612903226,7.60967741935484,7.10193548387097,7.96322580645161,6.81483870967742,6.94774193548387,5.44032258064516,6.96193548387097,5.89,6.5241935483871,5.49806451612903,5.81129032258065
