"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18"
"Lon",-105.3125,-105.4375,-105.3125,-105.3125,-105.1875,-105.1875,-105.0625,-105.3125,-105.1875,-105.3125,-105.1875,-105.3125,-105.3125,-105.1875,-105.4375,-105.3125,-105.1875,-105.1875
"Lat",27.4375,27.5625,27.5625,27.6875,27.6875,27.8125,27.8125,27.9375,27.9375,28.0625,28.0625,28.1875,28.3125,28.3125,28.4375,28.4375,28.4375,28.5625
"1985-01-31",0.495351435522828,0.621318903020812,0.495351435522828,0.495351435522828,0.557123763011063,0.557123763011063,0.759046954324643,0.759046954324643,0.759046954324643,0.759046954324643,0.621318903020812,0.914250718926432,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768
"1985-02-28",0.621318903020812,0.688423196686247,0.557123763011063,0.557123763011063,0.621318903020812,0.621318903020812,0.833975711843606,0.759046954324643,0.759046954324643,0.833975711843606,0.759046954324643,1.00130160459478,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768
"1985-03-31",0.557123763011063,0.621318903020812,0.495351435522828,0.495351435522828,0.688423196686247,0.688423196686247,0.914250718926432,0.914250718926432,0.759046954324643,0.833975711843606,0.914250718926432,1.00130160459478,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768
"1985-04-30",0.759046954324643,1.00130160459478,0.914250718926432,0.688423196686247,1.00130160459478,1.00130160459478,1.20499071388783,1.09717853320074,1.20499071388783,1.00130160459478,1.20499071388783,1.20499071388783,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768
"1985-05-31",0.759046954324643,0.914250718926432,0.833975711843606,0.621318903020812,1.00130160459478,1.00130160459478,1.20499071388783,1.20499071388783,1.32982327992537,1.09717853320074,1.20499071388783,1.20499071388783,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768
"1985-06-30",0.557123763011063,0.688423196686247,0.621318903020812,0.557123763011063,0.833975711843606,0.557123763011063,0.759046954324643,0.688423196686247,0.621318903020812,0.557123763011063,0.557123763011063,0.688423196686247,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768,2.49902981723768
"1985-07-31",0.210976129650654,0.377556452120188,0.265468516789105,0.265468516789105,0.265468516789105,0.265468516789105,0.495351435522828,0.688423196686247,0.4356055639394,0.621318903020812,0.557123763011063,0.914250718926432,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612
"1985-08-31",-0.0531708471752698,-0.0531708471752698,0.104139837434901,0.157257547072655,0.377556452120188,0.320924563022454,0.4356055639394,0.495351435522828,0.210976129650654,0.495351435522828,0.377556452120188,0.688423196686247,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612
"1985-09-30",0.265468516789105,0.320924563022454,0.377556452120188,0.4356055639394,0.4356055639394,0.557123763011063,0.688423196686247,0.621318903020812,0.621318903020812,0.833975711843606,0.4356055639394,0.833975711843606,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612,1.98366328452612
"1985-10-31",0.210976129650654,0.210976129650654,0.265468516789105,0.320924563022454,0.210976129650654,0.320924563022454,0.557123763011063,0.557123763011063,0.377556452120188,0.621318903020812,0.495351435522828,0.914250718926432,1.98366328452612,1.98366328452612,1.67849354894698,1.67849354894698,1.98366328452612,1.67849354894698
"1985-11-30",0.157257547072655,0.210976129650654,0.265468516789105,0.320924563022454,0.210976129650654,0.320924563022454,0.495351435522828,0.621318903020812,0.377556452120188,0.621318903020812,0.377556452120188,0.914250718926432,1.67849354894698,1.98366328452612,1.67849354894698,1.48094969717728,1.67849354894698,0.759046954324643
"1985-12-31",0.104139837434901,0.157257547072655,0.265468516789105,0.157257547072655,0.157257547072655,0.265468516789105,0.320924563022454,0.320924563022454,0.157257547072655,0.265468516789105,0.210976129650654,0.621318903020812,0.157257547072655,0.265468516789105,-0.0531708471752698,-0.000925666799329282,0.157257547072655,-0.263599241423194
"1986-01-31",-0.0531708471752698,0.0514626084388055,-0.0531708471752698,-0.0531708471752698,-0.10541602755121,-0.0531708471752698,-0.0531708471752698,-0.0531708471752698,-0.21048153178544,0.265468516789105,-0.21048153178544,0.377556452120188,-0.000925666799329282,-0.000925666799329282,-0.317317824001193,-0.371810211139645,-0.157804302789345,-0.371810211139645
"1986-02-28",-0.000925666799329282,0.0514626084388055,0.0514626084388055,0.0514626084388055,-0.000925666799329282,0.0514626084388055,0.104139837434901,-0.0531708471752698,-0.157804302789345,0.104139837434901,-0.21048153178544,0.210976129650654,-0.0531708471752698,-0.10541602755121,-0.371810211139645,-0.371810211139645,-0.263599241423194,-0.371810211139645
"1986-03-31",-0.000925666799329282,0.0514626084388055,0.104139837434901,0.0514626084388055,0.0514626084388055,0.0514626084388055,0.0514626084388055,-0.000925666799329282,-0.10541602755121,0.104139837434901,-0.21048153178544,0.210976129650654,-0.10541602755121,-0.157804302789345,-0.317317824001193,-0.427266257372993,-0.263599241423194,-0.371810211139645
"1986-04-30",-0.10541602755121,-0.000925666799329282,0.0514626084388055,-0.0531708471752698,-0.000925666799329282,-0.157804302789345,-0.10541602755121,-0.263599241423194,-0.541947258289939,-0.10541602755121,-0.371810211139645,-0.000925666799329282,-0.157804302789345,-0.157804302789345,-0.483898146470727,-0.541947258289939,-0.317317824001193,-0.483898146470727
"1986-05-31",-0.21048153178544,-0.0531708471752698,-0.10541602755121,-0.0531708471752698,-0.10541602755121,-0.263599241423194,-0.157804302789345,-0.157804302789345,-0.427266257372993,-0.000925666799329282,-0.317317824001193,0.157257547072655,-0.0531708471752698,-0.10541602755121,-0.371810211139645,-0.483898146470727,-0.157804302789345,-0.371810211139645
"1986-06-30",-0.371810211139645,-0.317317824001193,-0.10541602755121,-0.000925666799329282,-0.0531708471752698,0.0514626084388055,-0.10541602755121,-0.263599241423194,-0.263599241423194,-0.21048153178544,-0.157804302789345,-0.10541602755121,-0.10541602755121,-0.0531708471752698,-0.21048153178544,-0.263599241423194,-0.157804302789345,-0.317317824001193
"1986-07-31",-0.157804302789345,-0.157804302789345,0.0514626084388055,-0.0531708471752698,0.104139837434901,0.0514626084388055,-0.000925666799329282,-0.000925666799329282,-0.10541602755121,-0.000925666799329282,-0.10541602755121,-0.317317824001193,-0.371810211139645,-0.371810211139645,-0.663465457361603,-0.601693129873368,-0.483898146470727,-0.483898146470727
"1986-08-31",0.157257547072655,0.210976129650654,0.265468516789105,0.210976129650654,0.320924563022454,0.210976129650654,0.320924563022454,0.210976129650654,0.265468516789105,0.210976129650654,0.265468516789105,-0.317317824001193,-0.371810211139645,-0.317317824001193,-0.157804302789345,-0.317317824001193,-0.317317824001193,-0.21048153178544
"1986-09-30",-0.263599241423194,-0.263599241423194,-0.157804302789345,-0.0531708471752698,-0.263599241423194,-0.371810211139645,-0.427266257372993,-0.10541602755121,-0.317317824001193,-0.000925666799329282,-0.21048153178544,-0.000925666799329282,-0.10541602755121,-0.21048153178544,0.0514626084388055,-0.10541602755121,-0.10541602755121,-0.157804302789345
"1986-10-31",-0.0531708471752698,-0.10541602755121,-0.000925666799329282,0.104139837434901,-0.0531708471752698,-0.000925666799329282,-0.10541602755121,0.104139837434901,-0.0531708471752698,0.104139837434901,-0.000925666799329282,-0.0531708471752698,0.0514626084388055,-0.000925666799329282,0.265468516789105,0.104139837434901,0.157257547072655,0.0514626084388055
"1986-11-30",-0.0531708471752698,-0.000925666799329282,-0.000925666799329282,0.0514626084388055,-0.157804302789345,-0.000925666799329282,-0.157804302789345,0.210976129650654,-0.0531708471752698,0.265468516789105,0.0514626084388055,0.265468516789105,0.157257547072655,0.104139837434901,0.265468516789105,0.157257547072655,0.157257547072655,0.104139837434901
"1986-12-31",0.0514626084388055,-0.000925666799329282,0.210976129650654,0.320924563022454,-0.0531708471752698,0.157257547072655,0.0514626084388055,0.4356055639394,0.377556452120188,0.320924563022454,0.4356055639394,0.377556452120188,0.377556452120188,0.4356055639394,0.688423196686247,0.377556452120188,0.377556452120188,0.265468516789105
"1987-01-31",0.0514626084388055,0.104139837434901,0.377556452120188,0.320924563022454,-0.0531708471752698,0.157257547072655,0.265468516789105,0.377556452120188,0.4356055639394,0.320924563022454,0.377556452120188,0.4356055639394,0.320924563022454,0.320924563022454,0.621318903020812,0.377556452120188,0.377556452120188,0.265468516789105
"1987-02-28",0.104139837434901,0.157257547072655,0.210976129650654,0.265468516789105,0.0514626084388055,0.157257547072655,0.265468516789105,0.320924563022454,0.265468516789105,0.320924563022454,0.265468516789105,0.265468516789105,0.265468516789105,0.265468516789105,0.557123763011063,0.320924563022454,0.265468516789105,0.320924563022454
"1987-03-31",0.104139837434901,0.157257547072655,0.210976129650654,0.320924563022454,-0.000925666799329282,0.265468516789105,0.320924563022454,0.320924563022454,0.265468516789105,0.265468516789105,0.265468516789105,0.265468516789105,0.210976129650654,0.157257547072655,0.4356055639394,0.210976129650654,0.210976129650654,0.265468516789105
"1987-04-30",0.4356055639394,0.377556452120188,0.4356055639394,0.495351435522828,0.377556452120188,0.557123763011063,0.495351435522828,0.914250718926432,0.914250718926432,0.833975711843606,0.914250718926432,1.00130160459478,0.688423196686247,0.688423196686247,0.759046954324643,0.759046954324643,0.833975711843606,0.759046954324643
"1987-05-31",0.621318903020812,0.4356055639394,0.759046954324643,0.833975711843606,0.759046954324643,0.759046954324643,0.914250718926432,1.00130160459478,1.09717853320074,1.00130160459478,1.09717853320074,1.00130160459478,0.759046954324643,0.759046954324643,0.759046954324643,0.833975711843606,0.833975711843606,0.833975711843606
"1987-06-30",0.688423196686247,0.4356055639394,0.688423196686247,0.759046954324643,0.557123763011063,0.688423196686247,0.621318903020812,1.09717853320074,0.914250718926432,1.09717853320074,1.00130160459478,1.09717853320074,0.759046954324643,0.688423196686247,0.759046954324643,0.759046954324643,0.759046954324643,0.759046954324643
"1987-07-31",0.759046954324643,0.621318903020812,0.688423196686247,0.833975711843606,0.621318903020812,0.833975711843606,0.914250718926432,1.00130160459478,1.09717853320074,1.09717853320074,1.00130160459478,1.32982327992537,1.00130160459478,1.00130160459478,0.914250718926432,1.00130160459478,1.00130160459478,1.00130160459478
"1987-08-31",0.833975711843606,0.914250718926432,1.09717853320074,1.09717853320074,0.914250718926432,1.20499071388783,1.20499071388783,1.32982327992537,1.32982327992537,1.20499071388783,1.20499071388783,1.48094969717728,0.914250718926432,0.914250718926432,0.833975711843606,0.914250718926432,1.00130160459478,1.00130160459478
"1987-09-30",0.914250718926432,0.557123763011063,0.914250718926432,1.32982327992537,1.09717853320074,1.48094969717728,1.67849354894698,1.48094969717728,1.98366328452612,1.20499071388783,1.48094969717728,1.32982327992537,0.914250718926432,1.00130160459478,0.833975711843606,1.09717853320074,1.32982327992537,1.20499071388783
"1987-10-31",0.688423196686247,0.4356055639394,0.759046954324643,0.914250718926432,0.914250718926432,1.20499071388783,1.09717853320074,1.09717853320074,1.67849354894698,0.914250718926432,1.20499071388783,1.09717853320074,0.557123763011063,0.759046954324643,0.621318903020812,0.759046954324643,1.00130160459478,1.09717853320074
