"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30","P31","P32","P33","P34","P35","P36","P37","P38","P39","P40","P41","P42","P43","P44","P45","P46","P47","P48","P49","P50","P51","P52","P53","P54","P55","P56","P57","P58","P59","P60","P61","P62","P63","P64","P65","P66","P67","P68","P69","P70","P71","P72","P73","P74","P75","P76","P77","P78","P79","P80","P81","P82","P83","P84","P85","P86","P87","P88","P89","P90","P91","P92","P93","P94","P95","P96","P97","P98","P99","P100","P101","P102","P103","P104","P105","P106","P107","P108","P109","P110","P111","P112","P113","P114","P115","P116","P117","P118","P119","P120","P121","P122","P123","P124","P125","P126","P127","P128","P129","P130","P131","P132","P133","P134","P135","P136","P137","P138","P139","P140","P141","P142","P143","P144","P145","P146","P147","P148","P149","P150","P151","P152","P153","P154","P155","P156","P157","P158","P159","P160"
"1970-01-31",19.53,57.27,66.87,58.3099999999999,70.0400000000001,58.5399999999999,34.1500000000001,15.06,65.1999999999999,98.8399999999999,107.54,97.74,102.14,55.49,58.51,52.7400000000002,63.64,84.2000000000002,71.7500000000001,37.27,27,46.4000000000001,85.1099999999999,94.23,91.5900000000001,101.52,116.96,42.8699999999999,42.8300000000001,52.6599999999998,67.0900000000001,67.8000000000001,55.3200000000001,47.81,33.64,39.9700000000001,71.8900000000001,83.8400000000001,87.49,95.6599999999999,153.49,84.41,50.7899999999999,38.1900000000001,48.52,55.56,53.7600000000001,51.0999999999999,59.2,76.1600000000001,80.4100000000001,81.8699999999999,88.97,52.4999999999999,107.21,131.21,42.2200000000001,34.73,28.86,28.05,33.16,60.3,64.9200000000001,77.0699999999999,85.03,74.17,75.1400000000001,85.3599999999999,57.1499999999999,27.35,40.7799999999999,27.13,27.33,28.6,31.1799999999999,50.4200000000001,66.5899999999999,77.7800000000001,80.7099999999999,67.12,0,36.8399999999999,32.8899999999999,32.8300000000001,35.95,40.99,46.66,61.68,78.5700000000001,37.8700000000001,41.4400000000001,57.97,86.42,88.6300000000001,76.5199999999999,91.22,112.59,68.35,104.74,112.79,112.64,112.44,114.75,115.47,93.2499999999999,58.2500000000001,79.4000000000001,116.53,113.04,112.24,113.82,116.03,111.89,63.8999999999998,77.6799999999999,114.91,113.36,112.13,119.16,115.66,97.8,80.2600000000001,78.13,90.5399999999999,97.5099999999999,109.04,115.24,116.77,105.74,85.03,98.04,77.6099999999999,84.3800000000001,92.4899999999999,110.76,118.32,113.58,95.2599999999999,75.57,71.5599999999999,54.1899999999999,22.52,89.28,53.6000000000001,78.27,58.58,31.5200000000001,99.6799999999999,94.0700000000001,69.43,153.44,176.83,143.64,82.5800000000001,71.4699999999999,118.2,134.19,62.8200000000001,96.02,120.19
"1970-02-28",17.42,48.7100000000001,57.65,49.6900000000001,56.0900000000001,47.07,34.76,58.34,88.97,74.8200000000001,64.2399999999999,45.5099999999999,44.1900000000001,44.35,45.8400000000001,47.56,56.32,65.0099999999999,56.2599999999999,32.9900000000001,40.04,61.9299999999999,64.9699999999999,50.23,40.07,40.6900000000001,47.3800000000001,29.1800000000001,29.1800000000001,42.98,56.0900000000001,55.1800000000001,46.59,42.3599999999999,33.04,29.16,31.7700000000001,41.0800000000001,34.68,33.2299999999999,90.5599999999999,49.3599999999999,32.7100000000001,30.7,39.87,47.5900000000001,45.36,33.01,27.19,23.97,25.43,31.18,34.0999999999999,25.98,91.28,81.86,22.04,21.92,23.83,24.1,29.0400000000001,35.81,25.05,18.31,15.08,20.37,23.9,32.3600000000001,38.11,28.9899999999999,28.9199999999999,22.43,24.92,25.36,25.89,25.92,21.68,17.66,16.78,20.68,23,26.03,25.6,24.47,26.73,28.03,22.66,20.24,20.64,26.17,27.96,32.9200000000001,40.3699999999999,33.2999999999999,39.2,41.7800000000001,45.1599999999999,72.8099999999999,49.9700000000001,46.2799999999999,45.5099999999999,44.2600000000001,40.22,39.44,88.79,87.5600000000001,84.42,59.22,47.57,43.1800000000001,40.4100000000001,38.5900000000001,31.8000000000001,106.91,92.9800000000001,60.9,48.7400000000001,42.3999999999999,35.2599999999999,30.84,24.89,114.69,107.06,83.6299999999999,58.9899999999999,44.7500000000001,35.8300000000001,30.0200000000001,23.75,20.27,110.76,92.0700000000001,63.18,48.09,34.96,31.2299999999999,25.46,17.66,18.78,69.9900000000001,52.9800000000001,13.61,16.6,18.98,63.84,46.1,19.76,57.86,51.17,43.09,13.88,13.84,41.61,47.3400000000001,39.2600000000001,13.08,12.98,31.39,11.01,12.25
"1970-03-31",4.67000000000001,21.19,22.3,24.01,39.9499999999999,33.6599999999999,20.05,21.71,34.8099999999999,31.4300000000001,26.99,17.85,15.92,21.56,23.81,14.45,20.5,49.3999999999999,40.84,15.72,13.66,24.66,25.49,18.66,13.92,13.5,15.16,20.68,20.68,19.3,27.49,33.8300000000002,24.66,16.85,11.97,10.54,9.96999999999999,14.09,11.19,10.21,64.2200000000001,29.89,17.57,6.84000000000001,16.66,22.5,24.24,12.06,9.65,6.95000000000001,7.2,9.56000000000001,10.6,31.5200000000001,55.0000000000001,55.5899999999999,9.61,7.75,6.19000000000001,5.71000000000001,21.04,16.8,6.46000000000001,4.57000000000001,3.96,4.44999999999999,5.88000000000001,9.29000000000001,28.75,1.46,3.90999999999998,13.9,10.66,16.05,28.17,26.14,5.41,4.26000000000001,4.07999999999999,3.65,0,2.1,17.48,40.1200000000001,56.03,46.81,34.71,21.7,14.24,64.8999999999999,77.1399999999999,55.5099999999999,46.51,31.9499999999999,57.8700000000001,42.4,21.43,43.5099999999999,37.75,21.98,21.63,21,18.95,18.53,33.0299999999999,27.45,29.35,29.64,22.54,20.47,19.07,18.1,15.07,39.1599999999999,31.7199999999999,28.84,23.05,20.07,16.35,14.44,11.08,36.9,35.6699999999999,29.86,22.85,17.68,15.56,14.01,11.64,8.09,38.1800000000001,31.46,22.66,17.76,12.53,12.25,11.37,9.13,6.68999999999999,16.29,15.34,4.13,6.65999999999999,2.65,11.05,8.91000000000001,4.43000000000001,9.36000000000001,6.57000000000001,6.06999999999999,10.83,10.54,9.42000000000002,6.34999999999999,5.37999999999999,10.81,10.55,4.27,9.77000000000001,10.29
"1970-04-30",14.28,21.35,26.68,26.79,33.5000000000001,33.6200000000001,24.5,21.95,24.87,39.48,50.5299999999999,64.8500000000001,67.9899999999999,25.78,25.83,26.66,25.57,16.29,18.93,22.58,25.09,25.74,51.7299999999999,61.4799999999999,69.9,71.9900000000001,69.36,24.58,24.57,24.97,22.86,22.73,29.08,34.6400000000001,26.47,22,56.0600000000001,66,74.3300000000001,77.82,20.41,14.34,13.86,13.01,12.57,21.12,27.71,26.53,20,28.91,45.27,59.28,72.6999999999999,14.35,19.27,16.72,9.50000000000001,12.19,8.88,7.82000000000001,19.8,16.05,24.65,16.11,11.38,39.48,49.3299999999999,65.9600000000001,43.3299999999999,12.8,16.38,25.03,10.77,10.99,16.87,17.63,19.38,17.59,19.84,47.6000000000001,0,20.15,26.43,24.74,25.53,24.17,17.96,21.08,24.66,29.55,31.1499999999999,26.47,26.8,21.5,30.48,26.38,19.46,61.38,28.84,21.08,20.91,17.93,19.68,20.24,81.45,91.7000000000001,64.8699999999999,27.59,19.54,16.51,16.95,20.11,19.39,76.41,65.16,32.5100000000001,16.82,13.57,22.68,23.08,21.34,53.1699999999999,57.3500000000001,46.68,40.56,43.56,33.2000000000001,24.77,24.42,21.66,45.84,36.8199999999999,34.0599999999999,42.5199999999999,68.4999999999999,57.39,39.7299999999999,25.22,19.8,41.1699999999999,27.79,10.62,33.8499999999999,18.26,47.5400000000001,31.9599999999999,15.1,46.08,41.04,34.5800000000001,20.81,19.26,34.32,37.5200000000001,30.72,22.18,21.65,24.19,22.09,22.29
"1970-05-31",63.9100000000001,58.8000000000001,49.6999999999999,57.51,85.8199999999999,83.4899999999999,66.96,75.9799999999999,79.8900000000001,81.85,102.42,89.1399999999999,90.59,68.4800000000001,68.2199999999999,47.74,48.7799999999999,102.54,100.88,70.61,81.9000000000001,93.71,103.7,91.3400000000001,92.1699999999999,92.53,92.9700000000001,90.2299999999999,90.2399999999999,62.78,63.5900000000002,91.2000000000001,109.3,115.55,103.08,111.64,116.2,97.4299999999999,95.4,94.5099999999998,155,105.92,82.3399999999999,56.26,59.21,82.77,104.06,118.34,131.27,134.95,118.97,107.36,104.81,121.95,132.94,141.32,88.7699999999999,84.3700000000001,63.3499999999999,58.4699999999999,76.9799999999999,115.13,136.4,156.05,169.81,101.12,91.46,98.04,122.66,88.5299999999999,89.8000000000001,118.79,60.83,55.3699999999999,64.49,101.14,126.33,151.38,146.79,69.28,79.9999999999999,90.9500000000001,111.93,80.4300000000001,68.2600000000001,65.33,98.03,105.05,119.49,71.68,66.4800000000001,54.8199999999999,50.5800000000001,88.1700000000001,68.2400000000002,48.7099999999998,34.4299999999999,176.96,76.0599999999999,36.0900000000001,34.9899999999998,33.1,36.89,38.4699999999999,234.87,237.72,207.05,107.19,37.83,31.5200000000001,34.0700000000001,39.4900000000001,50.46,258.82,235.97,131.19,53.3000000000001,30.27,46.43,54.65,69.6999999999999,254.38,248.51,219.47,156.72,88.9500000000001,51.76,57.34,69.6500000000001,77.0200000000001,249.69,207.27,166.2,127.41,77.8999999999999,75.25,74.9699999999999,82.06,79.7200000000001,126.33,113.69,33.2300000000001,82.8599999999999,79.2999999999999,98.8600000000001,77.6799999999999,40.2599999999998,94.0299999999999,77.58,71.7899999999999,65.41,76.8199999999999,91.84,70.6999999999999,58.7599999999999,49.2299999999999,58.3099999999999,47.1600000000002,45.18,53.4500000000001
"1970-06-30",193.12,258.96,347.709999999999,357.530000000001,413.259999999999,339.290000000001,228.58,215.05,253.4,248.56,245.94,222.02,215.98,265.4,265.2,376.359999999999,409.71,468.320000000001,390.789999999999,200.7,196.89,220.49,236.55,212.59,213.94,220.06,189.29,271.35,271.34,338.660000000001,418.989999999999,393.890000000001,306.230000000001,268.29,247.35,277.76,273.82,189.91,233.08,255.01,271.06,246.26,247.6,258.66,334.610000000001,353.64,296.91,283.98,327.84,382.11,339.309999999999,275.7,245.11,178.42,234.36,261.9,196.03,198.39,223.7,227.13,247.08,359.28,364.520000000001,428.900000000001,465.189999999999,388.340000000001,348.020000000001,269.58,174.38,153.76,151.45,240.56,234.02,232.8,230.66,310.059999999999,386.73,433.209999999999,442.089999999999,376.700000000001,190,137.4,207.2,232.09,234.81,240.81,300.9,361.610000000001,401.55,231.34,238.44,242.71,255.93,319.610000000001,259.43,256.89,264.59,275.84,280.57,262.68,263.72,266.18,273.18,274.66,312.650000000001,261.43,293.11,308.04,261.54,267.98,272.96,276.33,284.89,304.520000000001,315.080000000001,325.05,279.39,269.85,282.72,287.64,289.32,341.780000000001,334.929999999999,355.880000000001,341.750000000001,341.349999999999,307.730000000001,289.15,292.95,282.57,369.579999999999,312.530000000001,314.49,323.919999999999,368.79,365.510000000001,333.069999999999,300.219999999999,278.22,303.99,224.22,80.0300000000001,305.360000000001,238.66,340.5,235.52,118.65,350.22,319.74,273.81,343.95,342.03,348.66,304.83,275.03,339.380000000001,335.7,246.48,316.820000000001,328.580000000001
"1970-07-31",364.48,536.440000000001,629.48,524.869999999999,675.420000000001,652.530000000001,604.389999999999,863.14,844.26,731.489999999999,581.280000000001,414.96,371.050000000001,579.62,578.030000000001,560.58,551.62,588.07,574.490000000001,514.489999999999,571.95,736.700000000001,658.7,423.290000000001,345.57,331.689999999999,317.21,619.82,619.780000000002,609.36,638.96,579.610000000002,570.590000000001,571.46,580.19,617.459999999999,467.130000000001,334.340000000001,316.939999999999,308.31,473.879999999999,461.550000000001,523.67,389.709999999999,460.200000000001,528.920000000001,560.87,556.300000000001,555.869999999999,473.47,377.81,338.680000000001,308.24,252.73,380.150000000002,445.47,316.82,323.51,370.01,377.04,437.550000000001,537.190000000001,504.250000000001,525.070000000001,545.08,350.139999999999,321.949999999999,289.63,348.459999999999,308.51,258.96,372.459999999999,387.560000000001,388.549999999999,383.52,482.780000000001,485.56,506.349999999999,483.229999999999,265.36,433.399999999999,292.85,337.33,390.010000000001,390.11,387.280000000002,442.439999999999,432.71,431.270000000001,392.839999999999,394.76,372.26,343.66,408.239999999999,363.519999999999,337.07,305.22,332.129999999999,337.709999999999,304.83,305.05,305.5,291.3,287.17,342.89,278.57,337.860000000001,335.619999999999,304.53,305.83,296.18,283.82,260.57,382.370000000001,389.500000000001,386.169999999999,312.79,306.21,265.87,249.99,229.51,460.180000000001,441.860000000001,468,412.87,351.960000000001,288.33,244.01,225.86,211.31,490.279999999999,428.049999999999,406.340000000001,361.33,314.509999999999,295.52,253.64,209.63,206.91,378.000000000001,281.98,94.5699999999999,244.15,219.18,402.1,294.89,147.27,426.670000000001,442.259999999999,359.68,192.71,188.36,337.429999999999,402.79,350.029999999999,190.32,186.56,307.11,170.49,181.07
"1970-08-31",277.62,366.81,446.76,440.219999999999,545.769999999999,477.800000000002,378.28,636.289999999999,630.320000000002,565.47,456.410000000002,341.329999999999,313.630000000002,394.129999999999,393.609999999999,447.700000000001,478.92,597.350000000001,522.339999999999,319.909999999999,388.759999999999,519.960000000001,493.179999999999,319.310000000001,276.03,285.73,286.35,457.269999999999,457.269999999999,440.659999999999,515.17,507.379999999998,433.3,393.500000000001,387.900000000002,479.47,369.429999999998,241.86,257.1,275.26,447.000000000001,415.929999999998,418.129999999999,408.920000000001,474.260000000001,487.179999999999,423.349999999999,395.61,427.869999999999,404.170000000001,325.200000000001,275.57,256.7,288.92,387.099999999998,437.72,364.74,366.539999999999,407.320000000001,414.96,405.58,495.319999999999,417.760000000001,471.009999999999,506.910000000001,309.59,275.92,242.01,361.319999999999,285.74,293.75,361.1,414.170000000001,414.140000000001,394.200000000001,441.780000000001,438.489999999999,457.66,442.929999999999,226.67,324.999999999999,301.75,322.84,376.630000000001,371.529999999999,368.789999999999,425.359999999999,409.449999999999,392.9,363.37,355.240000000001,340.679999999999,297.47,365.320000000001,315.699999999999,290.62,249.97,324.530000000001,285.21,252.37,249.7,248.32,259.18,263.49,345.810000000001,324.069999999999,328.090000000001,272.43,258.74,245.84,254.07,267.03,272.62,364.56,335.5,299.68,253.77,246.06,285.82,288.03,271.51,344.559999999999,329.310000000001,335.14,298.15,288.74,281.67,294.38,280.48,262.02,339.489999999999,254.55,278.84,274.6,298.85,305.11,295.94,269.47,250.69,237.13,174.31,68.97,277.38,233.53,265.55,202.87,103.71,297.3,316.189999999999,260.57,192.69,194.2,263.14,290.11,259.69,183.38,182.38,236.88,159.7,173.85
"1970-09-30",321.939999999999,382.490000000001,458.199999999999,456.560000000001,564.560000000001,501.939999999999,413.660000000001,628.250000000001,655.59,726.309999999999,674.109999999999,599.480000000001,563.690000000001,408.500000000001,407.600000000001,482.949999999999,501.75,625.059999999999,558.18,370.08,424.250000000001,527.390000000001,651.350000000001,562.850000000001,529.460000000001,524.73,533.960000000001,430.89,430.880000000001,477.75,545.870000000001,546.54,484.719999999999,452.97,432.759999999999,489.290000000001,534.369999999999,522.890000000001,495.560000000001,490.869999999999,460.730000000001,371.769999999999,370.8,346.98,427.719999999999,490.329999999999,473.409999999999,432.350000000001,441.980000000001,507.860000000001,513.099999999999,508.880000000001,499.910000000001,165.08,300.159999999999,418.149999999999,266.54,279.83,311.570000000001,316.38,349.280000000001,475.539999999999,473.019999999999,493.700000000001,507.800000000001,523.089999999999,519.620000000001,513.279999999999,209.76,261.82,279.24,301.580000000001,322.14,320.870000000001,312.879999999999,390.6,475.670000000001,499.820000000001,513.230000000001,533.43,217.5,282.82,294.9,303.470000000001,299.91,306.57,354.33,433.209999999999,473.85,294.45,291.03,304.670000000001,320.049999999999,368.58,312.039999999999,321.740000000001,339.369999999999,309.890000000001,332.450000000001,334.26,338.840000000001,343.239999999999,348.639999999999,348.020000000001,385.56,292.67,332.769999999999,352.959999999999,324.650000000001,348.260000000001,351.140000000001,348.009999999999,309.84,380.979999999999,377.82,386.510000000001,347.769999999999,349.850000000001,345.189999999999,315.099999999999,277.64,493.35,460.02,454.389999999999,393.759999999999,356.090000000001,335.360000000001,313.569999999999,246.78,226.57,522.669999999999,443.649999999999,393.18,348.380000000001,302.34,307.550000000001,270.82,193.25,212.55,398.240000000001,293.52,96.27,233.96,220.15,416.37,302.31,147.31,436.730000000001,427.209999999999,355.65,320.499999999999,339.099999999999,402.320000000001,404.58,369.290000000001,301.910000000001,322.26,338.709999999999,328.92,325.790000000001
"1970-10-31",204.69,260.28,302.16,279.82,355.49,330.1,283.44,453.649999999999,500.049999999999,495.800000000001,438.73,352.589999999999,334.580000000001,272.28,271.83,292.14,294.96,324.270000000001,295.49,229.13,274.83,399.02,429.360000000001,331.949999999999,306.37,320.290000000001,309.12,283.1,283.11,296.29,323.61,291.25,254.08,234.18,260.6,300.35,310.470000000001,262.84,302.96,330.009999999999,314.090000000001,235.56,248.5,221.34,259.16,269.99,253.07,237.72,248.07,247.02,255.17,265.64,298.08,144.43,250.44,278.53,183.98,181.82,205.54,209.85,216.91,261.5,242.52,258.6,269.96,227.02,235.48,265.89,202.8,230.29,193.44,181.48,212.13,214.86,209.33,237.65,244.61,255.39,253.2,196.82,244,203.63,192.98,202.9,209.48,223.39,228.01,235.13,252.48,207.86,215.25,253.54,304.83,301.64,285.6,314.769999999999,353.280000000001,275.2,340.310000000001,356.01,353.079999999999,351.36,334.349999999999,330.969999999999,285.44,236.77,308.34,353.879999999999,362.869999999999,348.62,337.839999999999,327.969999999999,311.079999999999,324.789999999998,329.050000000001,373.52,351.119999999999,348.7,313.219999999999,302.21,273.35,407.199999999999,383.019999999999,383.179999999999,346.430000000001,331.73,312.620000000001,297.44,287.67,247.09,431.350000000001,368.420000000001,333.399999999999,303.84,291.73,291.35,286.29,272.74,233.13,338.060000000001,250.23,79.7100000000002,261.09,197.3,361.98,251.8,121.65,366.259999999999,329.460000000001,279.06,458.529999999999,453.930000000001,403.760000000001,329.670000000001,316.750000000001,456.27,448.31,301.67,423.46,439.020000000001
"1970-11-30",31.3299999999999,49.5699999999999,57.0200000000001,72.2300000000001,106.33,91.8800000000001,55.98,97.2699999999999,119.6,131.02,140.38,144.43,148.08,52.2699999999999,52.2800000000001,46.9400000000001,63.5600000000001,121.52,101.97,44.9300000000001,53.8400000000001,89.8599999999999,138.8,153.34,152.99,151.37,152.43,56.13,56.1399999999999,48.6699999999999,72.03,87.9800000000001,70.1199999999999,55.0899999999999,53.0300000000001,80.0799999999999,144.77,157.38,154.21,150.8,204.16,122.16,67.9100000000001,64.1799999999999,79.8999999999999,80.4699999999999,68.6499999999999,64.2200000000001,80.19,122.81,140.87,148.04,151.38,55.9299999999999,123.62,138.57,76.74,68.1,72.42,73.3299999999999,69.2199999999999,95.0799999999999,96.2199999999999,117.45,130.82,131.55,136.02,145.22,84.96,65.97,56.94,65.88,72.9999999999999,73.6700000000001,71.88,86.1999999999999,108.71,120.97,129.53,127.49,84,57.84,61.4900000000001,70.6299999999999,72.0800000000001,83.3499999999999,87.45,108.07,130.01,71.7099999999999,75.2600000000001,104.12,141.88,144.24,139.73,149.73,185.07,186.1,199.34,185.78,185.62,184.43,183.48,183.28,193.2,167.18,227.17,261.74,185.44,183.81,182.89,182.9,161.44,227.76,241.75,263.25,204.45,182.72,182.11,166.17,128.84,282.38,264.93,260.54,239.44,205.56,184.66,166.31,131.39,96.9500000000001,297.64,254.12,225.6,199.17,191.98,167.13,137.95,98.1800000000001,80.2299999999999,261.15,179.42,55.4900000000001,81.8600000000001,45.6699999999999,293.35,203.38,93.93,296.43,288.96,230.72,118.07,112.66,227.92,271.23,239.76,123.32,117.14,211.4,114.93,115.75
"1970-12-31",37.27,105.32,127.91,112.09,147.29,133.04,105.08,144.21,172.69,227.36,227.87,200.08,178.77,102.21,108.63,112.14,123.05,145.37,129.17,89.1100000000001,93.4199999999999,129.43,203.85,200.75,184.61,165.33,140.59,107.11,107.1,111.77,132.98,125.68,104.17,92.1200000000001,93.77,103.91,170.56,193.82,179.19,163.24,62.24,49.4300000000001,82.0199999999999,76.3000000000002,100.29,112.12,103.15,93.8100000000002,99.59,142.51,168.28,178.85,174.84,40.0799999999999,59.75,55.3499999999999,38.1599999999999,52.2800000000001,77.0700000000002,80.6999999999999,84.8799999999999,109.78,114.62,123.73,129.19,170.75,177.66,176.22,89.0699999999999,31.8699999999999,46.6099999999999,74.7399999999999,85.6499999999999,84.54,78.9899999999999,92.0299999999998,125.22,130.18,141.97,187.56,0.999999999999999,50.2399999999999,67.28,74.8199999999999,71.6299999999999,75.2799999999999,87.11,119.3,132.23,68.5500000000002,66.6300000000001,72.1699999999999,71.4699999999999,86.8400000000001,70.9399999999999,72.37,72,61.06,76.0399999999999,73.7600000000001,72.5800000000002,70.5599999999999,70.84,71.46,46.9300000000001,44.3000000000001,66.49,78.1800000000001,75.5999999999999,68.8700000000001,69.0200000000001,71.6600000000001,72.3500000000001,61.69,74.6599999999999,89.5600000000001,71.8699999999999,67.5199999999999,74.49,75.3100000000001,68.2199999999999,84.9100000000001,81.6500000000001,96.63,95.0299999999999,85.5799999999999,76.41,76.72,76.5299999999998,65.19,88.19,82.16,88.2899999999999,84.5099999999999,88.6400000000001,82.6700000000001,78.52,74.9599999999999,60.2700000000001,79.43,59.8900000000001,19.55,59.6600000000001,40.7300000000001,89.66,60.8200000000001,30.38,87.5500000000001,81.7400000000001,67.7599999999999,23.37,32.6700000000001,65.7399999999999,74.39,61.62,20.15,27.51,49.75,20.82,26.26
"1971-01-31",24.58,40.38,50.9800000000001,66.3800000000002,86.1399999999998,83.2499999999999,61.2800000000001,75.0800000000001,65.6200000000001,48.5600000000001,46.5500000000001,46.8600000000001,46.49,34.0800000000001,40.3899999999999,58.4900000000001,66.7800000000001,80.1000000000001,75.5799999999999,46.19,61.1900000000001,60.3999999999999,54.86,48.8599999999999,45.1199999999999,42.78,43.2900000000001,40.38,40.37,52.6700000000001,67.9300000000001,75.0800000000001,70.9299999999999,58.8700000000001,59.4200000000001,58.6500000000001,55.7000000000001,43.2200000000001,41.9599999999999,41.9100000000001,40.6399999999999,43.0600000000001,52.9900000000001,52.32,59.9500000000001,61.2700000000001,59.2700000000001,60.0400000000001,53.3499999999999,53.6900000000001,52.77,46.03,43.49,40.46,40.5699999999999,37.51,45.6699999999999,47.75,49.8100000000001,49.68,57.0599999999999,55.9300000000001,56.4700000000001,53.01,51.9900000000001,50.69,50.8599999999999,46.6099999999999,52.32,26.29,39.83,48.6500000000001,50.4200000000001,51.38,51.61,52.2699999999999,52.3000000000001,51.45,51.61,50.99,13,33.8199999999999,44.1600000000001,51.46,55.0599999999999,53.5799999999999,52.8899999999999,52.4400000000001,52.07,53.6699999999998,55.11,46.8500000000002,34.09,31.8200000000001,39.4699999999999,28.56,20.33,31.9900000000001,18.4,10.95,9.92999999999999,9.50000000000001,11.85,13.76,33.1199999999999,25.43,15.98,9.80000000000001,4.65,7.16,9.92,13.27,15.55,20.42,18.16,13.67,8.74000000000001,9.2,13.17,15.85,21.2,18.19,17.6,21.03,19.3,13.57,13.77,16.29,24.86,25.61,20.62,16.42,19.14,21.28,26.03,33.16,29.01,31.9499999999999,26.7,42.48,22.55,7.77000000000001,29.54,20.76,61.3600000000001,37.9400000000001,16.93,63.78,56.2300000000001,46.4700000000001,75.7499999999999,75.3900000000001,67.3699999999999,66.5999999999999,75.9900000000002,75.0399999999999,75.72,83.01,74.6499999999999,75.7299999999999
"1971-02-28",12.69,18.02,21.53,23.78,31.47,27.9,20.53,22.73,22.07,18,16.72,15.96,15.24,17.14,18.04,21.39,27.48,42.24,39.09,17.41,22.23,20.36,18.69,16.24,14.06,12.45,12.53,18.04,18.03,21.49,29.8400000000001,33.8000000000001,32.6100000000001,24.82,21.96,18.52,13.25,10.99,11.68,11.68,47.7899999999999,39.59,34.65,23.55,24.47,24.67,24.8,23.44,13.1,12.06,10.66,9.73,10.89,30.24,27.06,35.0600000000001,36.75,29.57,16.54,14.63,20.5,19.38,17.16,13.52,12,7.38000000000001,7.73000000000001,9.06000000000001,9.73,30.4599999999999,37.9300000000001,16.33,12.53,13.81,17.78,16,12.99,10.96,10.43,4.76,20,42.0200000000001,25.49,22.38,23.65,22.04,18.15,14.07,11.68,27.81,28.3400000000001,25.23,28.0799999999999,27.15,29.3799999999999,30.14,29.9800000000001,40.7300000000001,35.7799999999999,31.6300000000001,31.67,27.44,22.77,19.61,50.33,49.3599999999999,42.4400000000001,37.2300000000001,32.48,35.7200000000001,27.15,18.87,16.25,50.85,42.3400000000001,38.05,31.6199999999999,29.5199999999999,12.76,10.6,8.33,39.4000000000001,38.9999999999999,35.3599999999999,33.1199999999999,29.43,17.67,8.25,5.12,2.68,38.2400000000001,32.8200000000001,30.2,26,16.14,11.38,8.04,3.25999999999999,2.26,20.22,17.77,5.21999999999999,4.9,1.65,17.04,13.6,7.10000000000001,17.6,17.86,14.26,10.27,10.15,14.5,16.11,13.85,10.19,10.17,12.01,10.18,10.12
"1971-03-31",5.75999999999999,11.3,11.16,17.19,26.1,28.45,31.4799999999999,47.4900000000001,50.2700000000001,39.9499999999999,37.2600000000001,36.28,35.0599999999999,8.27,11.3,11.49,15.81,29.23,29.96,25.78,39.4200000000001,44.64,42.7299999999999,37.2,32.5799999999999,54.3599999999999,66.4299999999999,11.3,11.3,11.23,17.24,24.57,26.17,32.1999999999999,40.5000000000001,52.2599999999999,123.81,90.44,38.0099999999999,37.67,185.07,96.8199999999999,27.35,27.05,25.68,25.14,33.3100000000001,42.5599999999999,113.12,141.72,178.4,154.27,84.1999999999998,131.06,130.74,133.15,40.83,31.9900000000001,31.1099999999999,31.1200000000001,34.0399999999999,36.34,113.43,107.15,93.3299999999999,280.05,272.54,185.08,54.9900000000001,47.7200000000001,42.6000000000001,26.4,31.53,33.6200000000001,36.18,46.2400000000001,127.22,129.06,157.45,389.290000000001,23,38.6099999999999,34.9300000000001,36.7599999999999,42.9200000000001,40.68,43.0700000000001,132.85,167.13,44.5400000000001,48.06,39.3999999999999,52.47,63.2100000000001,48.4499999999999,50.5599999999999,61.0400000000001,107.8,68.8800000000001,47.3099999999999,61.16,75.4299999999999,77.9099999999999,77.73,193.42,186.8,134.19,80.3500000000001,27.44,92.3400000000002,87.65,82.6499999999999,79.6299999999999,188.53,146.44,103.35,73.5900000000001,90.7699999999999,89.97,85.2100000000002,77.2999999999999,174.96,158.21,132.83,111.21,94.8099999999999,81.8200000000001,85.9699999999999,75.48,63.3299999999999,182.8,134.73,114.21,101.78,83.8400000000001,87.8500000000001,80.0899999999999,66.12,57.1600000000001,121.38,87.41,25.39,47.4499999999999,35.6900000000001,127.06,88.9,40.76,138.06,116.49,95.4299999999999,138.29,154.58,154.69,104.2,86.17,110.27,119.92,69.45,81.76,105.93
