"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"1967-06-30",71.85,69.8799999999999,93.69,98.4500000000001,71.01,63.8600000000001,58.7000000000001,98.7200000000001,71.28,49.1199999999999,35.64,42.0399999999999,94.8099999999999,122.17,46.41,21.63,13.39,44.1200000000001,76.38,41.25,25.29,21.2,47.1699999999999,36.9800000000001,29.45,48.0999999999999,41.4800000000001
"1967-07-31",42.01,39.9299999999999,74.2100000000001,57.3099999999999,53.2100000000001,34.03,31.6800000000001,74.88,57.9999999999999,38.4200000000001,27.37,17.83,58.8399999999999,74.95,37.6199999999999,12.8,5.27999999999999,23.35,42.25,26.31,14.28,5.89999999999999,19.05,12.27,8.98000000000001,13.29,14.63
"1967-08-31",88.5199999999999,84.5099999999999,65.88,67.12,61.5599999999999,66.02,63.71,131.59,54.4399999999999,39.38,29.76,31.3299999999999,90.2299999999999,117.99,33.3499999999999,13.2,6.67000000000001,36.0100000000001,67.0000000000001,31.5599999999999,17.14,11.52,39.2800000000001,33.3399999999999,25.8,45.1199999999999,44.1899999999999
"1967-09-30",36.5799999999999,34.6700000000001,51.5499999999999,50.5700000000001,40.41,32.5100000000001,29.71,77.61,40.4900000000001,28.56,21.41,26.09,76.02,101.17,33.57,14.96,8.90000000000001,32.8599999999999,61.7900000000001,38.8599999999999,21.28,16.12,56.8599999999999,40.7199999999999,33.3,63.69,51.69
"1967-10-31",7.64000000000001,6.36000000000001,1.54,2.18,5.12000000000001,5.51,5.23,15.53,3.1,3.38999999999999,3.41,5.65,12.84,17.26,2.74,2.29,2.08,5.77000000000002,10.95,2.01,2.12,2.16,0.389999999999999,0.84,2.44,0.17,0.450000000000001
"1967-11-30",1.51,1.61,1.89,1.81,1.44,1.32,1.32,0.879999999999999,2.05,1.12,0.939999999999999,0.620000000000001,0.519999999999999,0.48,2.57,1.13,0.69,0.549999999999999,0.579999999999999,4.53,2.2,1.37,8.22,5.57000000000001,3.84999999999999,9.63,7.47999999999999
"1967-12-31",4.03,4.05000000000001,3.90999999999998,3.81000000000001,3.36000000000001,3.13,3.08,15.96,2.8,2.24,1.79,3.51,16.07,21.49,1.87,0.880000000000002,0.560000000000001,6.19000000000001,12.9,1.93,1.12,1.48,2.71,2.25,3.38999999999999,3.02,2.98
"1968-01-31",5.13,5.02000000000001,5.02000000000001,5.02000000000001,4.93,4.72,4.43000000000001,4.10999999999999,4.33000000000001,3.61000000000001,3.14999999999999,3.29000000000002,3.36000000000001,5.75,2.4,1.65,1.35,2.31,3.07,1.57,1.5,1.45,0.63,1.04,1.3,0.350000000000001,0.83
"1968-02-29",10.88,11.35,8.99,9.02000000000001,9.28,8.99,8.33000000000001,9.29,7.89999999999999,6.72999999999999,6.01000000000001,6.23999999999999,7.66000000000001,8.91000000000001,4.70999999999999,3.40000000000001,2.89,4.43,6.81000000000001,3.09,3.08,3.01,1.92,3.21000000000001,3.66,1.57,3.84999999999999
"1968-03-31",6.79999999999999,10.02,9.16,8.4,5.22000000000001,4.34,4.02000000000001,27.58,6.19000000000001,4.13,3.08,3.07,27.74,43.95,3.24999999999999,1.55,0.989999999999999,3.62,25.84,1.9,1.42,1.21,1.5,2.33,3.65999999999999,1.3,3.16000000000001
"1968-04-30",38.49,36.0099999999999,34.2200000000001,34.02,34.11,32.6199999999999,29.25,20.62,28.12,22.58,19.19,20.01,17.05,14.01,15.51,8.34,5.64,13.05,14.27,9.50000000000001,7.62,6.81,4.31000000000001,6.74000000000001,7.41999999999999,3.05000000000001,7.29
"1968-05-31",0.0899999999999999,1.7,0,0,0.00999999999999999,1.58,3.13,3.93999999999999,0.02,1.66,3.19000000000001,6.06,7.16999999999999,8.61,1.45,1.15,1.38,9.56000000000001,9.94000000000001,1.34,1.49,2.25,0.799999999999999,1.67,3.14,0.450000000000001,1.29
"1968-06-30",1.46,1.62,4.5,4.17,2.7,2.08,2.06,17.46,3.02000000000001,1.96,1.71,2.26,10.33,23.06,2.57,0.969999999999999,0.57,2.74,6.00999999999999,3.03999999999999,1.55,1.2,4.65,3.24,2.67,5.48000000000001,4.62
"1968-07-31",139.48,147.42,119.52,117.36,104.5,103.27,112.53,167.47,98.2199999999999,81.8900000000001,89.99,127.77,160.72,190.91,82.08,43.0499999999998,36.28,158.95,163.27,92.6399999999999,59.8499999999999,58.7900000000001,125.18,100.74,97.4299999999999,141.36,128.66
"1968-08-31",79.5700000000001,77.43,80.0099999999999,78.36,61.84,51.6299999999999,47.6899999999999,60.84,59.21,42.9000000000001,36.8499999999999,42.0700000000001,51.6299999999999,68.9299999999999,44.2099999999999,21.86,16.28,45.0800000000001,48.7200000000001,49.4200000000001,29.52,24.72,69.9,51.6000000000001,39.2600000000001,76.89,60.84
"1968-09-30",24.97,23.92,21.37,21.16,20.89,19.93,16.62,36.21,17.37,14.16,12.71,13.87,27.16,48.24,14.89,6.36999999999999,4.92999999999999,14.16,19.78,19.55,10.69,8.28,31.1300000000001,21.32,16.18,36.0699999999999,28.15
"1968-10-31",11.84,9.08000000000001,6.1,6.58999999999999,9.44999999999999,10.35,7.99,11.3,6.15000000000001,6.48,6.15000000000001,6.23,8.57000000000001,11.32,3.43000000000001,3.68000000000001,3.19000000000001,5.81000000000001,6.64000000000001,2.51,2.82,3.17,1.22,2.28,3.07,0.779999999999999,2.02
"1968-11-30",10.71,9.99999999999999,11.9,11.71,10.61,8.34,7.71999999999999,6.63,9.92000000000001,6.78,5.54000000000001,5.13,5.21000000000001,11.3,4.8,3.83000000000001,3.15999999999999,4.59,5.97,3.14000000000001,3.11000000000001,3.18999999999999,1.47,2.51,2.9,0.849999999999999,2.14
"1968-12-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1969-01-31",1.06,1.34,0.599999999999999,0.699999999999999,0.599999999999999,0.479999999999999,0.379999999999999,0.32,0.31,0.21,0.14,0.0999999999999999,0,0,0.15,0.05,0.02,0,0,1.08,0.22,0,2.14,1.68,1.45,3.79999999999999,3.54000000000001
"1969-02-28",0.26,0.640000000000001,3.33999999999999,2.97000000000001,2.38,2.97999999999999,3.81999999999999,4.79999999999999,6.79,8.09999999999999,7.74999999999999,5.07999999999999,4.64000000000001,5.56000000000001,10.29,13.89,14.53,3.28,3.74999999999999,10.97,13.1,12.71,9.94,10.45,9.90000000000001,7.64,7.73999999999999
"1969-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1969-04-30",0.54,0.800000000000001,1.6,1.31,0.800000000000001,0.66,0.66,0.06,0.920000000000001,0.650000000000001,0.45,0.3,0.0500000000000001,0.0500000000000001,0.620000000000001,0.380000000000001,0.3,0.03,0.03,0.530000000000001,0.380000000000001,0.21,1.13,0.950000000000001,0.84,1.84,1.77
"1969-05-31",2.99,1.93,5.39000000000002,5.43000000000001,5.36000000000001,5.74000000000001,5.75999999999999,10.3,9.79999999999998,11.37,10.29,5.65999999999999,7.34,11.28,14.01,18.68,19.38,2.01,3.55,14.71,17.46,16.58,13.23,13.78,12.86,10.48,10.57
"1969-06-30",20.08,19.87,36.4899999999999,34.9400000000001,28.02,28.84,27.64,35.8299999999999,38.5400000000001,41.3199999999999,39.8600000000001,31.92,33.0099999999999,42.4100000000001,46.02,55.38,57.21,25.68,28.77,47.88,53.31,52.17,40.4300000000001,42.7299999999999,42.48,33.7899999999999,34.0599999999999
"1969-07-31",101.74,111.07,116.75,112.54,97.5899999999999,94.4899999999999,99.1700000000001,126.26,92.9000000000001,75.0399999999999,79.0099999999998,110.56,133,138.24,63.7999999999999,29.79,23.88,138.33,137.2,56.6099999999999,37.2600000000001,41.7299999999999,50.9499999999999,48.8700000000001,46.6200000000001,27.86,31.1899999999999
"1969-08-31",27.76,20.45,37.0300000000001,34.8899999999999,27.02,22.9,13.12,31.8099999999999,26.15,16.93,10.92,7.37,18.93,47.28,14.35,5.31,2.44,2.74,10.35,10.5,5.34,3.67000000000001,8.22000000000001,6.03,6.50000000000001,7.84000000000001,6.68
"1969-09-30",25.36,31.5500000000001,18.98,21.62,31.0899999999999,35.4500000000001,47.5400000000001,57.15,36.4700000000001,49.2999999999999,55.65,53.67,58.8999999999999,62.76,55.3700000000001,73.4000000000001,78.2199999999999,54.21,55.6700000000001,61.4900000000001,71.7999999999999,72.96,60.57,64.6700000000001,65.85,56.3900000000001,58.2500000000001
"1969-10-31",4.06,7.65999999999999,0.999999999999999,1.53,2.99,1.49,3.86,18.6,3.86,3.81000000000001,3.95000000000001,2.21,12.32,28.62,4.86999999999999,7.71000000000001,8.33,0.870000000000001,5.46000000000002,5.60000000000001,7.23,7.06,4.82999999999999,5.38999999999998,5.44,3.69999999999999,3.89999999999999
"1969-11-30",14.89,12.89,10.5,11.18,14.64,16.77,16.32,19.38,13.38,16.43,17.22,16.74,18.21,21.79,16.68,18.77,19.26,16.45,17.43,17.42,18.58,18.66,15.99,16.74,18.33,14.65,15.06
"1969-12-31",0.53,0.989999999999999,0.3,0.4,0.679999999999999,0.860000000000001,1.17,13.7,1.03,1.56,1.86,1.83,12.37,20.96,1.85,2.61,2.86,2.14,11.47,2.14,2.59,2.6,1.77,2.02,2.06,1.5,1.59
"1970-01-31",2.69,2.47,2.02,2.07,2.36,2.39,2.24,3.96,2.06,2.14,2.14,2.07,3.48,4.67000000000001,2.06,2.07,2.04,2.04,2.5,2.05,2.05,2.41,3.55,3.38999999999999,3.40000000000001,4.40000000000001,4.47000000000001
"1970-02-28",4.85000000000001,6.87,9.39,9.41999999999999,9.02,10.41,12.73,22.23,14.95,19.42,20.24,15.81,19.8,26.97,23.09,31.9999999999999,34.05,12.86,14.26,25.46,30.6100000000001,30.31,23.96,25.63,26.32,20.72,21.31
"1970-03-31",3.79,4.17,13.6,12.86,9.09999999999999,8.23,8.92,7.71000000000001,15.34,16,15.11,10.26,7.81000000000001,11.06,18.92,24.68,25.81,6.55,8.85999999999999,20.05,23.42,22.71,17.09,18.19,17.41,13,13.14
"1970-04-30",0.18,0.380000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970-05-31",0.19,1.05,2.89,2.72,1.95,3.19000000000001,4.23000000000001,4.78000000000001,4.06999999999999,6.08000000000002,6.88000000000001,6.82999999999999,6.27999999999999,9.27,7.10999999999999,9.46000000000001,10.11,7.4,8.43000000000001,7.89,9.26000000000001,9.43000000000001,7.02000000000001,7.72,7.98000000000001,5.60000000000001,5.78000000000001
"1970-06-30",14.67,19.5,25.19,24.8,22.17,24.1,26.59,51.36,35.8700000000001,43.86,43.8500000000001,31.4900000000001,42.3500000000001,66.1599999999999,51.9800000000001,71.07,75.15,22.33,26.93,56.58,67.6100000000001,66.2600000000001,52.8200000000001,55.9899999999999,54.3999999999999,45.33,45.5900000000001
"1970-07-31",22.12,29.72,30.88,30.44,25.01,24.36,27.14,66.5999999999999,29.95,28.67,28.51,29.31,53.6900000000001,95.63,30.18,29.68,29.69,30.17,43.1899999999999,30.32,30,31.93,51.45,49.99,52.6499999999999,61.5900000000001,61.6399999999999
"1970-08-31",15.84,23.24,33.4299999999999,31.47,22.02,24.47,30.49,65.9200000000001,29.91,32.2200000000001,35.7100000000001,42.6000000000001,63.3700000000001,99.4699999999999,33.7499999999999,34.1600000000001,35.19,50.92,52.2800000000001,34.8,35.1500000000001,36.7599999999999,54.1,51.2499999999999,49.22,62.4199999999999,61.76
"1970-09-30",42.9500000000001,60.8799999999999,96.75,90.57,59.5100000000001,51.2000000000001,60.9099999999999,85.89,84.6399999999999,75.2900000000001,73.8800000000001,73.77,86.9000000000001,125.76,81.3699999999999,84.0999999999999,85.2500000000001,76.7199999999999,81.3399999999999,81.5300000000001,83.5400000000001,83.4399999999999,87.4299999999999,86.4399999999999,82.4499999999999,80.8899999999999,81.06
"1970-10-31",19.83,21,9.96999999999999,11.64,18.57,20.68,24.61,26.55,15.95,20.4,23.25,25.27,27.46,34.65,20.71,23.92,24.99,27.79,29.1,22.3,24.07,24.89,19.48,21.16,23.15,18.39,18.84
"1970-11-30",0,0,0,0,0,0,0,3.18999999999999,0,0,0,0,2.88,4.46000000000001,0,0,0,0,2.29,0,0,0,0,0,0,0,0
"1970-12-31",3.64000000000001,2.56,4.72999999999999,4.53000000000002,3.72999999999999,2.94,1.88,1.12,3.47000000000001,2.08,1.28,0.770000000000001,0.42,0,1.73,0.550000000000001,0.17,0.05,0,1.22,0.550000000000001,0.32,0.809999999999999,0.540000000000001,0,0,0
"1971-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,122.6,0,0,0,0,29.45,0,0,0,0.340000000000001,0.27,0.2,0.499999999999999,0.479999999999999
"1971-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,114.57,0,0,0,0,27.52,0,0,0,0.339999999999999,0.27,0.2,0.500000000000001,0.479999999999999
"1971-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,132.45,0,0,0,0,31.85,0,0,0,0,0,0,0,0
"1971-04-30",2.46,2.57,1.07,1.21,1.9,2.55,2.8,3.00999999999999,1.1,1.68,2.21,3.41000000000001,3.69999999999999,102.39,1.33,0.759999999999999,0.72,4.53,28.13,1.33,0.999999999999999,1.24,2.54,2.36,2.3,2.9,2.93
"1971-05-31",0.71,1.5,0.0899999999999999,0.0799999999999999,0.03,0.02,0,0,0.05,0.03,0.00999999999999999,0.00999999999999999,0.799999999999999,107.26,0.02,0.00999999999999999,0,0.0799999999999999,25.83,0.02,0.00999999999999999,0,0.02,0.00999999999999999,0.540000000000001,1.46,1.33
"1971-06-30",7.77,12.1,6.05000000000001,5.96000000000001,5.42000000000001,5.13999999999999,5.48000000000001,5.48000000000001,7.02,7.35,7.14,5.52,10.71,107.05,8.27000000000001,10.23,10.62,4.83,29,8.67999999999999,9.81,9.60999999999999,7.26,7.74,10.32,13.07,12.53
"1971-07-31",30.13,30.65,33.6000000000001,33.71,33.5300000000001,31.62,31.6800000000001,30.63,39.3400000000001,40.54,38.6,29.03,23.8,99.1599999999999,44.5199999999999,54.0800000000001,55.7499999999999,20.44,39.1800000000001,46.3100000000001,51.8100000000001,50.3400000000001,52.5100000000001,52,52.9100000000001,65.1500000000001,63.4999999999999
"1971-08-31",109.23,106.42,47.5600000000001,54.3100000000001,86.1999999999999,96.4600000000001,97.8,96.79,57.8700000000001,68.83,77.04,93.1799999999999,93.7600000000001,143.19,60.1799999999998,51,49.8200000000001,105.94,115.71,60.3199999999999,54.6599999999999,58.04,54.88,56.72,64.3499999999999,60.5900000000001,61.5499999999999
"1971-09-30",43.4000000000001,53.0000000000001,26.89,28.94,36.4400000000001,35.8400000000001,42.7100000000001,43.4900000000001,33.1400000000001,35.1999999999999,38.22,41.1,41.9000000000001,113.91,35.28,37.6599999999999,38.6000000000001,44.1999999999999,61.1600000000001,36.6999999999999,38.0000000000001,38.9600000000001,34.1300000000001,35.6900000000001,37.0400000000001,31.1600000000001,31.7900000000001
"1971-10-31",126.91,109.82,66.8299999999999,73.5599999999999,107.11,115.33,106.52,100.97,78.0800000000002,86.5999999999999,88.8600000000001,92.5599999999999,98.1499999999999,148.38,78.7100000000001,72.31,70.4900000000001,93.2900000000001,106.07,77.89,73.77,74.4500000000001,76.8,76.5199999999999,82.39,82.8300000000001,82.93
"1971-11-30",0,0,0,0,0,0,0,0,0,0,0,0,0,99.3,0,0,0,0,23.9,0,0,0,0,0,0,0,0
"1971-12-31",1.02,2.17,2.97,2.82,2.02,2.27,3.13,3.55999999999999,3.67000000000001,4.44,4.75999999999999,4.37,4.85000000000001,104.4,5.23,6.81000000000001,7.23,4.36000000000001,28.38,5.69999999999999,6.61999999999999,6.64000000000001,6.37,6.51999999999999,7.06,6.57000000000001,6.58999999999999
"1972-01-31",0.0899999999999999,0.19,0.0899999999999999,0.16,0.41,0.589999999999999,0.750000000000001,7.54999999999999,0.93,1.52,1.58,0.889999999999999,4.99999999999999,10.06,1.95,3.09,3.33000000000001,0.340000000000001,0.389999999999999,2.24,2.89,2.83,1.95,2.17,2.1,1.51,1.59
"1972-02-29",0.01,0.0400000000000001,0.02,0.03,0.0499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0.809999999999999,0.6,1.5,1.44
"1972-03-31",17.92,14.39,1.01,1.89,5.84000000000001,9.02,9.16999999999999,7.78,3.27,0.950000000000001,4.06999999999999,3.06,3.07,0.21,0.83,0.92,0.880000000000002,0.360000000000001,0.0999999999999999,0.84,0.870000000000001,0.799999999999999,0.499999999999999,0.540000000000001,0.599999999999999,0.569999999999999,0.560000000000001
"1972-04-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972-05-31",35.5500000000001,33.87,24.9,24.69,23.83,28.92,36.0800000000001,37.8600000000001,31.1699999999999,35.57,41.0099999999999,41.0899999999999,40.9000000000001,29.65,38.76,46.04,48.2399999999999,42.4299999999999,41.16,41.4099999999999,45.64,46.49,40.8900000000001,42.7999999999999,43.5300000000001,37.8000000000001,38.8000000000001
"1972-06-30",26.75,31.98,38.97,37.9700000000001,31.98,28.23,33.1599999999999,35.5299999999999,38.9000000000001,42.93,42.3699999999999,41.76,41.19,61.05,46.02,51.7599999999999,53.3799999999999,43.68,47.46,47.7500000000001,51.12,51.3800000000001,51.8000000000001,52.0599999999999,56.6799999999999,53.8100000000001,53.7
"1972-07-31",49.4900000000001,48.5700000000001,48.6099999999999,48.5000000000001,48.5700000000001,46.6699999999999,44.4700000000001,41.9100000000001,50.1799999999999,46.8299999999999,43.48,36.27,34.56,57.4499999999999,47.6400000000001,49.5600000000002,49.28,27.9,30.95,47.0900000000001,48.1800000000001,46.5199999999999,54.25,51.9900000000001,50.29,62.9700000000001,61.14
"1972-08-31",148.9,151.89,158.89,158.78,156.27,142.17,134.03,127.73,153.55,141.8,130.2,113.83,110.06,91.4900000000002,142.7,143.2,141.37,94.4500000000001,89.6,139.91,140.2,135.86,125.73,126.09,115.1,113.61,113.28
"1972-09-30",70.44,70.8,98.8400000000001,94.83,80.0799999999999,84.72,84.2600000000001,88.7000000000001,89.0499999999999,89.34,87.12,99.3699999999999,102.17,120.95,87.4700000000001,79.0100000000001,78,113.99,110.56,86.1099999999999,81.3699999999999,83.2700000000001,90.5199999999999,89.2599999999999,88.5800000000001,93.36,93.27
"1972-10-31",8.58,9.08000000000001,15.79,14.87,11.61,14.8,17.55,20.46,15.33,19.58,21.48,27.61,28.89,29.64,19.55,19.03,19.62,35.6200000000001,33.5899999999999,20.35,20.07,21.52,26.76,26.2,26.19,32.17,32.01
"1972-11-30",24.54,23.84,17.29,17.94,21.34,25.68,26.51,27.73,18.43,20.91,24.68,30.1400000000001,31.5099999999999,49.4000000000001,19.51,17.34,17.35,35.6799999999999,33.5199999999999,19.8,18.51,19.8,21.72,21.79,22.94,23.68,23.99
"1972-12-31",0,0,0,0,0,0,0,0,0,0,0,0,0,10.27,0,0,0,0,0,0,0,0,0.16,0.13,0.0999999999999999,0.340000000000001,0.32
"1973-01-31",5.86,6.1,5.89999999999999,5.85,6.44999999999999,6.92,7.58999999999999,7.64000000000001,7.10999999999999,7.92,8.70000000000001,8.75,8.27999999999999,23.75,7.96999999999999,8.67000000000001,8.89,8.70000000000001,10.17,8.23999999999999,8.64,8.77000000000001,7.84000000000001,8.12000000000001,9.12000000000001,7.17999999999999,7.32000000000002
"1973-02-28",30.55,32.4000000000001,29.71,29.12,30.7099999999999,30.3899999999999,30.17,30.1799999999999,30.6800000000001,30.3199999999999,29.4600000000001,29.3399999999999,29.8800000000001,30.5400000000001,30.6100000000001,30.69,30.6699999999999,29.9500000000001,28.9300000000001,30.6100000000001,30.69,30.69,33.9999999999999,33.3400000000001,33,37.69,37.3199999999999
"1973-03-31",0,0,3.50000000000001,3.01,0.989999999999999,0.989999999999999,0.72,0.82,2.94,2.64,2.54,2.3,1.42,2.01,3.16000000000001,3.62,3.82999999999999,3.2,2.75,3.27,3.58999999999999,3.68000000000001,2.87,3.05,3.51999999999999,2.24,2.78
"1973-04-30",0.0999999999999999,0.380000000000001,0.00999999999999999,0.02,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1973-05-31",40.9000000000001,38.2600000000001,34.6599999999999,35.4800000000001,39.2000000000001,38.3999999999998,37.44,30.96,33.1299999999999,31.4400000000001,30.47,31.5200000000001,25.96,21.78,28.8,23.93,22.17,26.14,23.47,27.19,24.16,23.29,30.3,28.54,26.88,34.3599999999999,32.15
"1973-06-30",0.699999999999999,0.560000000000001,3.53000000000001,3.06999999999999,1.19,2.17,2.36,20.89,4.65,5.61999999999999,6.18,5.67,27.33,37.8500000000001,6.95000000000001,9.48,10.41,8.34,23.7,7.8,9.38000000000001,9.83000000000001,6.78999999999999,7.61000000000001,8.30000000000001,5.34999999999999,6.27999999999999
"1973-07-31",273.63,246.15,174.35,182.06,223.77,238.26,233.65,236.61,182.72,180.64,179.64,189.4,213.2,178.84,169.83,147.07,139.82,167.84,148.15,164.36,148.18,144.98,143.12,136.21,123.84,123.37,117.47
"1973-08-31",35.49,35.95,50.7999999999998,49.06,37.7699999999999,33.6900000000001,29.99,29.86,42.8300000000001,32.93,26.31,26.05,27.88,114.04,35.9199999999998,29.12,27.68,26.93,21.61,33.7700000000001,29.26,28.39,33.86,34.79,29.28,43.16,41.9100000000001
"1973-09-30",17.99,17.39,15.85,17.4,19.24,19.1,19.01,18.99,17,19.2,18.99,19,19.01,57.9800000000001,17.26,19.06,19.02,18.99,17.46,17.5,19.07,19.05,17.38,17.73,17.44,15.62,15.76
"1973-10-31",9.49000000000001,10.58,3.75,4.76999999999999,10.17,12.27,13.11,12.79,6.09000000000001,10.21,16.12,16.94,13.97,19.9,6.48,6.71000000000001,6.58999999999999,12.47,13.23,6.46000000000001,6.65,6.74000000000001,6.72,7.17999999999999,8.17999999999999,6.72,7.61999999999999
"1973-11-30",0,0.770000000000001,0,0,0.909999999999999,1.84,2.51,2.43,0.96,2.02,4.61000000000001,4.97000000000001,3.23000000000001,1.91,1.15,0.950000000000001,0.99,3.06999999999999,2.47,1.13,0.909999999999999,0.950000000000001,1.24,1.23,1.33,1.04,1.12
"1973-12-31",0.899999999999999,3.27999999999999,0,0,0,0,0,0,0,0,0,0,0,0.379999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
"1974-01-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899999999999999,0.0799999999999999,0.0599999999999999,0.19,0.17
"1974-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1974-03-31",0.21,0.570000000000002,5.58,5.67000000000001,2.39,0.850000000000001,0.640000000000001,0,3.62,1.78,0.979999999999998,0.84,0,15.83,2.04,0.63,0.15,0,11.85,1.51,0.670000000000001,0.350000000000001,1.98,1.51,4.21999999999998,2.24,1.77
"1974-04-30",42.4899999999999,35.19,8.39000000000001,9.14000000000001,15.09,20.8,23.84,21.42,5.40999999999999,11.06,11.3,14.13,12.94,10.6,2.8,0.879999999999999,1.41,5.54000000000001,8.22999999999999,1.99,0.909999999999999,0.590000000000001,1.97,1.48,3.48,1.67,1.54
"1974-05-31",2.11,3.26000000000001,6.60000000000001,6.68,4.50000000000001,5.31,5.79,5.61,6.34999999999999,5.82,9.36000000000001,10.07,10.44,17,4.54000000000001,2.48,2.13,7.65999999999999,12.62,3.86999999999999,2.45,3.31,4.10999999999999,3.45999999999999,5.41,3.29000000000002,4.86999999999999
"1974-06-30",1.38,1.05,9.78,3.6,0.36,0.500000000000001,0.51,0.51,7.37000000000001,0,0.0800000000000001,0.0800000000000001,2.42,19.72,5.82,0,0,0.909999999999999,4.47999999999999,4.95999999999999,0,0.620000000000001,5.33000000000001,0.14,1.79,0.350000000000001,1.91
"1974-07-31",80.5499999999999,78.1000000000001,80.1900000000001,79.28,79.8399999999999,79.0200000000001,69.5399999999999,66.9899999999999,63.1799999999999,53.8999999999998,64.87,68.1599999999999,60.9399999999999,115.03,42.3299999999999,20.69,15.05,46.3900000000001,58.0599999999999,34.8199999999999,20.88,18.17,40.0999999999999,34.1600000000001,34.2699999999999,53.41,48.9199999999999
"1974-08-31",269.48,227.76,66.8399999999999,91.6500000000001,187.9,182.46,146.28,140.35,38.21,34.1,44.42,41.8200000000001,35.1999999999999,85.0000000000001,34.0599999999999,32.02,33.87,32.7299999999999,36.6099999999999,33.1400000000001,32.0700000000001,31.8099999999999,34.5500000000001,32.5699999999999,33.6200000000001,36.43,33.18
"1974-09-30",283.45,276.23,157.76,173.35,245.83,258.14,234.74,225.85,141.96,149.19,206.91,216.37,183.28,174.6,128.94,115.62,115.24,158.86,167.2,124.3,115.33,114.73,158.69,123.74,128.7,187.98,167.21
"1974-10-31",76.27,66.25,7.13999999999999,15.63,52.6800000000001,55.0100000000001,47.3899999999999,45.5,7.2,11.77,22.48,22.85,19.65,21.56,9.88000000000001,10.53,11.51,15.87,18.95,10.32,10.46,10.66,14.49,10.81,13.54,14.74,13.48
"1974-11-30",66.36,60.7899999999999,35.4800000000001,36.18,43.2800000000001,49.62,48.3699999999999,47.1500000000001,30.8600000000001,30.6399999999999,41.4,43.9700000000001,36.2000000000001,29.73,25.84,21.73,21.08,31.29,31.8999999999999,24.31,21.67,21.41,25.98,23.9,23.83,24.71,25.88
"1974-12-31",20.49,25.48,7.51,8.09,19.9,30.5,36.4100000000001,35.34,15.24,23.46,49.1499999999999,54.41,37.82,43.2599999999999,14.04,10.22,9.88000000000001,29.52,28.54,12.97,10.03,10.06,14.85,13.39,14.33,6.93999999999998,14.46
"1975-01-31",2.97,3.48999999999999,8.96999999999999,8.06,4.96999999999999,4.30000000000001,4.50000000000001,4.67000000000001,8.85,7.99999999999999,5.84000000000001,5.55999999999999,6.51999999999999,9.25000000000001,8.58999999999999,8.67000000000001,8.60000000000001,7.27999999999999,6.98000000000001,8.58,8.70000000000001,8.67000000000001,7.55999999999999,8.51999999999999,8.16,7.03999999999999,7.39000000000001
"1975-02-28",17.94,15.68,0.28,0.42,7.81999999999999,11.75,13.96,13.95,2.8,8.11,12.46,13.19,11.27,9.20999999999999,6.93,7.45999999999999,7.64,10.2,10.09,7.24999999999999,7.41,7.55,9.02,7.59999999999999,8.26,6.12999999999999,6.34999999999999
"1975-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1975-04-30",17.91,14.14,0.09,0.29,6.00999999999999,8.07999999999999,8.37999999999999,8.37,0.770000000000001,1.94,2.74,2.82,2.24,0.96,1.79,2.02,2.09,2.3,1.97,1.9,2.01,2.04,1.8,1.99,1.99,1.12,1.63
"1975-05-31",0.24,0.689999999999999,0.0699999999999999,0.14,0.489999999999999,1.85,3.33000000000001,3.71000000000001,3.34,4.82999999999999,3.91000000000001,3.61000000000001,5.06,3.95000000000001,5.51,6.82,7.05000000000001,5.68999999999999,5.72,6.06,6.79999999999999,6.95000000000001,5.75999999999999,6.31999999999999,6.77000000000001,4.38,4.91000000000001
"1975-06-30",22.56,17.41,1.77,2.68,7.98999999999999,12.85,14.06,14.62,8.76,11.87,8.69000000000001,7.46000000000001,10.48,8.16,14.33,17.86,18.46,13.26,12.48,15.74,17.86,18.18,14.87,16.4,16.93,12.6,13.28
"1975-07-31",222.97,209.71,62.8200000000001,79.9600000000001,175.28,187.57,184.6,182.6,96.63,121.28,145.12,144.99,126.65,126.84,119.97,130.85,134.76,133.14,120.64,125.01,130.59,132.09,121.04,128.39,127.86,109.7,125.41
