"","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27"
"1962-02-28",-0.483898146470727,-0.601693129873368,-0.427266257372993,-0.371810211139645,-0.427266257372993,-0.317317824001193,-0.483898146470727,-0.794764891036786,-0.263599241423194,-0.263599241423194,-0.10541602755121,-0.157804302789345,-0.541947258289939,-0.865388648675183,-0.263599241423194,-0.10541602755121,-0.10541602755121,-0.10541602755121,-0.427266257372993,-0.157804302789345,-0.0531708471752698,-0.10541602755121,-0.21048153178544,-0.0531708471752698,-0.21048153178544,-0.601693129873368,-0.727660597371351
"1962-03-31",-0.483898146470727,-0.663465457361603,-0.427266257372993,-0.371810211139645,-0.427266257372993,-0.317317824001193,-0.541947258289939,-0.727660597371351,-0.263599241423194,-0.317317824001193,-0.157804302789345,-0.21048153178544,-0.427266257372993,-0.940317406194146,-0.317317824001193,-0.157804302789345,-0.157804302789345,-0.10541602755121,-0.371810211139645,-0.21048153178544,-0.0531708471752698,-0.0531708471752698,-0.21048153178544,-0.10541602755121,-0.21048153178544,-0.483898146470727,-0.663465457361603
"1962-04-30",-0.427266257372993,-0.601693129873368,-0.371810211139645,-0.317317824001193,-0.427266257372993,-0.317317824001193,-0.483898146470727,-0.727660597371351,-0.317317824001193,-0.317317824001193,-0.10541602755121,-0.10541602755121,-0.483898146470727,-0.940317406194146,-0.317317824001193,-0.157804302789345,-0.10541602755121,-0.0531708471752698,-0.427266257372993,-0.317317824001193,-0.10541602755121,-0.0531708471752698,-0.157804302789345,-0.10541602755121,-0.21048153178544,-0.483898146470727,-0.541947258289939
"1962-05-31",-0.427266257372993,-0.541947258289939,-0.371810211139645,-0.371810211139645,-0.427266257372993,-0.371810211139645,-0.541947258289939,-0.865388648675183,-0.317317824001193,-0.317317824001193,-0.263599241423194,-0.317317824001193,-0.727660597371351,-1.02059241327697,-0.263599241423194,-0.263599241423194,-0.21048153178544,-0.371810211139645,-0.663465457361603,-0.263599241423194,-0.21048153178544,-0.21048153178544,-0.263599241423194,-0.21048153178544,-0.317317824001193,-0.663465457361603,-0.727660597371351
"1962-06-30",-0.865388648675183,-1.31133240823837,-1.20352022755128,-1.20352022755128,-1.10764329894532,-1.20352022755128,-1.20352022755128,-1.43616497427591,-1.10764329894532,-1.20352022755128,-1.31133240823837,-1.10764329894532,-1.43616497427591,-1.58729139152782,-1.58729139152782,-1.31133240823837,-1.10764329894532,-1.31133240823837,-1.43616497427591,-1.58729139152782,-1.31133240823837,-1.20352022755128,-1.31133240823837,-1.10764329894532,-1.43616497427591,-1.31133240823837,-1.31133240823837
"1962-07-31",-0.483898146470727,-0.601693129873368,-0.601693129873368,-0.483898146470727,-0.601693129873368,-0.663465457361603,-0.794764891036786,-0.940317406194146,-0.663465457361603,-0.794764891036786,-0.865388648675183,-0.865388648675183,-1.20352022755128,-1.43616497427591,-1.31133240823837,-1.31133240823837,-1.20352022755128,-1.20352022755128,-1.31133240823837,-1.58729139152782,-1.31133240823837,-1.20352022755128,-1.43616497427591,-1.43616497427591,-1.31133240823837,-1.20352022755128,-1.20352022755128
"1962-08-31",-0.794764891036786,-1.02059241327697,-1.02059241327697,-0.940317406194146,-1.10764329894532,-1.20352022755128,-1.31133240823837,-1.43616497427591,-1.20352022755128,-1.31133240823837,-1.58729139152782,-1.58729139152782,-1.31133240823837,-1.58729139152782,-1.58729139152782,-1.78483524329751,-1.58729139152782,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.58729139152782,-1.78483524329751,-1.78483524329751,-1.31133240823837,-1.20352022755128
"1962-09-30",-0.427266257372993,-0.427266257372993,-0.317317824001193,-0.317317824001193,-0.663465457361603,-0.663465457361603,-0.794764891036786,-1.02059241327697,-0.865388648675183,-1.31133240823837,-1.58729139152782,-1.31133240823837,-1.43616497427591,-1.31133240823837,-1.78483524329751,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.58729139152782,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.78483524329751,-2.09000497887666,-2.09000497887666,-1.20352022755128,-1.43616497427591
"1962-10-31",-0.427266257372993,-0.483898146470727,-0.0531708471752698,-0.0531708471752698,-0.601693129873368,-0.940317406194146,-1.10764329894532,-1.31133240823837,-0.663465457361603,-1.31133240823837,-1.43616497427591,-1.31133240823837,-1.43616497427591,-1.43616497427591,-1.58729139152782,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.43616497427591,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.43616497427591,-2.09000497887666,-1.78483524329751,-1.02059241327697,-1.10764329894532
"1962-11-30",-0.541947258289939,-0.541947258289939,-0.157804302789345,-0.21048153178544,-0.663465457361603,-0.940317406194146,-1.02059241327697,-1.20352022755128,-0.727660597371351,-1.31133240823837,-1.43616497427591,-1.43616497427591,-1.43616497427591,-1.43616497427591,-1.58729139152782,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.58729139152782,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.43616497427591,-2.09000497887666,-1.78483524329751,-1.10764329894532,-1.31133240823837
"1962-12-31",-0.371810211139645,-0.263599241423194,0.0514626084388055,0.0514626084388055,-0.483898146470727,-0.727660597371351,-0.940317406194146,-1.20352022755128,-0.483898146470727,-1.20352022755128,-1.43616497427591,-1.31133240823837,-1.31133240823837,-1.43616497427591,-1.43616497427591,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.58729139152782,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.02059241327697,-1.10764329894532
"1963-01-31",-0.263599241423194,-0.263599241423194,0.0514626084388055,-0.000925666799329282,-0.371810211139645,-0.794764891036786,-1.02059241327697,-1.20352022755128,-0.541947258289939,-1.10764329894532,-1.43616497427591,-1.31133240823837,-1.43616497427591,-1.43616497427591,-1.58729139152782,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.58729139152782,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.02059241327697,-1.20352022755128
"1963-02-28",-0.263599241423194,-0.157804302789345,0.0514626084388055,0.0514626084388055,-0.317317824001193,-0.663465457361603,-0.865388648675183,-1.10764329894532,-0.483898146470727,-1.10764329894532,-1.31133240823837,-1.31133240823837,-1.43616497427591,-1.31133240823837,-1.43616497427591,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.58729139152782,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.78483524329751,-1.10764329894532,-1.31133240823837
"1963-03-31",-0.21048153178544,-0.21048153178544,0.0514626084388055,-0.000925666799329282,-0.317317824001193,-0.601693129873368,-0.940317406194146,-1.10764329894532,-0.541947258289939,-1.02059241327697,-1.31133240823837,-1.31133240823837,-1.43616497427591,-1.31133240823837,-1.58729139152782,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.58729139152782,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.10764329894532,-1.20352022755128
"1963-04-30",-0.0531708471752698,-0.000925666799329282,0.0514626084388055,0.0514626084388055,-0.263599241423194,-0.263599241423194,-0.663465457361603,-1.02059241327697,-0.541947258289939,-1.10764329894532,-1.20352022755128,-1.31133240823837,-1.31133240823837,-1.31133240823837,-1.58729139152782,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.58729139152782,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.78483524329751,-1.10764329894532,-1.31133240823837
"1963-05-31",-0.000925666799329282,0.0514626084388055,0.104139837434901,0.104139837434901,-0.263599241423194,-0.21048153178544,-0.483898146470727,-0.794764891036786,-0.263599241423194,-0.483898146470727,-0.940317406194146,-1.02059241327697,-1.20352022755128,-1.20352022755128,-1.31133240823837,-1.58729139152782,-1.78483524329751,-1.78483524329751,-1.31133240823837,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.58729139152782,-2.09000497887666,-1.78483524329751,-1.10764329894532,-1.31133240823837
"1963-06-30",0.104139837434901,0.0514626084388055,0.157257547072655,0.157257547072655,-0.157804302789345,-0.263599241423194,-0.427266257372993,-0.601693129873368,-0.317317824001193,-0.483898146470727,-0.663465457361603,-0.663465457361603,-1.10764329894532,-1.10764329894532,-0.794764891036786,-1.58729139152782,-1.58729139152782,-1.58729139152782,-1.20352022755128,-1.31133240823837,-1.58729139152782,-1.58729139152782,-1.20352022755128,-1.43616497427591,-1.31133240823837,-0.727660597371351,-1.10764329894532
"1963-07-31",0.104139837434901,-0.0531708471752698,-0.794764891036786,-0.663465457361603,-0.317317824001193,-0.21048153178544,-0.483898146470727,-0.663465457361603,-0.794764891036786,-0.601693129873368,-0.601693129873368,-0.541947258289939,-0.794764891036786,-0.940317406194146,-1.43616497427591,-1.43616497427591,-1.43616497427591,-0.865388648675183,-0.940317406194146,-1.43616497427591,-1.43616497427591,-1.43616497427591,-1.02059241327697,-1.20352022755128,-1.10764329894532,-0.940317406194146,-0.727660597371351
"1963-08-31",-0.0531708471752698,-0.000925666799329282,-0.727660597371351,-0.794764891036786,-0.317317824001193,-0.157804302789345,-0.10541602755121,-0.371810211139645,-0.541947258289939,-0.483898146470727,-0.371810211139645,-0.0531708471752698,-0.263599241423194,-0.601693129873368,-0.663465457361603,-0.794764891036786,-0.865388648675183,-0.317317824001193,-0.263599241423194,-0.427266257372993,-0.727660597371351,-0.727660597371351,-0.317317824001193,-0.427266257372993,-0.427266257372993,-0.0531708471752698,-0.21048153178544
"1963-09-30",-0.541947258289939,-0.601693129873368,-1.58729139152782,-1.58729139152782,-1.10764329894532,-0.541947258289939,-0.541947258289939,-0.865388648675183,-1.31133240823837,-1.02059241327697,-0.663465457361603,-0.541947258289939,-0.794764891036786,-1.20352022755128,-0.865388648675183,-0.865388648675183,-0.865388648675183,-0.427266257372993,-0.727660597371351,-0.427266257372993,-0.601693129873368,-0.601693129873368,-0.21048153178544,-0.427266257372993,-0.427266257372993,0.157257547072655,-0.317317824001193
"1963-10-31",-0.317317824001193,-0.601693129873368,-1.58729139152782,-1.58729139152782,-1.02059241327697,-0.794764891036786,-0.727660597371351,-1.02059241327697,-1.58729139152782,-1.20352022755128,-0.794764891036786,-0.663465457361603,-1.02059241327697,-1.31133240823837,-1.10764329894532,-0.794764891036786,-0.794764891036786,-0.794764891036786,-1.02059241327697,-0.663465457361603,-0.727660597371351,-0.727660597371351,-0.317317824001193,-0.427266257372993,-0.601693129873368,-0.317317824001193,-0.483898146470727
"1963-11-30",0.0514626084388055,-0.157804302789345,-1.58729139152782,-1.58729139152782,-0.865388648675183,-0.541947258289939,-0.601693129873368,-0.865388648675183,-1.43616497427591,-0.940317406194146,-0.483898146470727,-0.427266257372993,-0.865388648675183,-1.02059241327697,-0.940317406194146,-0.794764891036786,-0.794764891036786,-0.371810211139645,-0.663465457361603,-0.727660597371351,-0.727660597371351,-0.663465457361603,-0.371810211139645,-0.371810211139645,-0.601693129873368,-0.157804302789345,-0.427266257372993
"1963-12-31",-0.0531708471752698,-0.157804302789345,-1.58729139152782,-1.58729139152782,-1.10764329894532,-0.483898146470727,-0.601693129873368,-0.940317406194146,-1.58729139152782,-1.31133240823837,-0.483898146470727,-0.427266257372993,-0.865388648675183,-1.10764329894532,-1.02059241327697,-0.727660597371351,-0.794764891036786,-0.317317824001193,-0.601693129873368,-0.601693129873368,-0.727660597371351,-0.541947258289939,-0.371810211139645,-0.427266257372993,-0.541947258289939,-0.157804302789345,-0.483898146470727
"1964-01-31",-0.0531708471752698,-0.157804302789345,-1.58729139152782,-1.58729139152782,-1.10764329894532,-0.483898146470727,-0.483898146470727,-0.940317406194146,-1.58729139152782,-1.31133240823837,-0.483898146470727,-0.483898146470727,-0.727660597371351,-1.10764329894532,-1.02059241327697,-0.794764891036786,-0.794764891036786,-0.10541602755121,-0.601693129873368,-0.663465457361603,-0.727660597371351,-0.663465457361603,-0.371810211139645,-0.483898146470727,-0.601693129873368,-0.157804302789345,-0.427266257372993
"1964-02-29",-0.10541602755121,-0.21048153178544,-1.58729139152782,-1.58729139152782,-1.20352022755128,-0.541947258289939,-0.427266257372993,-0.940317406194146,-1.58729139152782,-1.31133240823837,-0.541947258289939,-0.371810211139645,-0.727660597371351,-1.02059241327697,-1.02059241327697,-0.865388648675183,-0.865388648675183,-0.0531708471752698,-0.601693129873368,-0.663465457361603,-0.794764891036786,-0.727660597371351,-0.263599241423194,-0.541947258289939,-0.541947258289939,-0.21048153178544,-0.371810211139645
"1964-03-31",-0.0531708471752698,-0.157804302789345,-1.58729139152782,-1.58729139152782,-1.02059241327697,-0.483898146470727,-0.427266257372993,-0.794764891036786,-1.58729139152782,-1.20352022755128,-0.541947258289939,-0.263599241423194,-0.663465457361603,-1.02059241327697,-1.02059241327697,-0.794764891036786,-0.794764891036786,-0.000925666799329282,-0.483898146470727,-0.663465457361603,-0.794764891036786,-0.601693129873368,-0.263599241423194,-0.541947258289939,-0.541947258289939,-0.21048153178544,-0.371810211139645
"1964-04-30",-0.21048153178544,-0.317317824001193,-1.58729139152782,-1.58729139152782,-1.10764329894532,-0.727660597371351,-0.541947258289939,-0.865388648675183,-1.43616497427591,-1.20352022755128,-0.483898146470727,-0.21048153178544,-0.663465457361603,-1.10764329894532,-0.865388648675183,-0.794764891036786,-0.727660597371351,0.0514626084388055,-0.371810211139645,-0.601693129873368,-0.663465457361603,-0.541947258289939,-0.21048153178544,-0.317317824001193,-0.371810211139645,-0.0531708471752698,-0.21048153178544
"1964-05-31",-0.157804302789345,-0.317317824001193,-1.58729139152782,-1.58729139152782,-1.20352022755128,-0.794764891036786,-0.601693129873368,-0.940317406194146,-1.58729139152782,-1.20352022755128,-0.371810211139645,-0.371810211139645,-0.865388648675183,-1.31133240823837,-0.940317406194146,-0.663465457361603,-0.483898146470727,-0.0531708471752698,-0.483898146470727,-0.541947258289939,-0.427266257372993,-0.371810211139645,-0.10541602755121,-0.317317824001193,-0.427266257372993,-0.0531708471752698,-0.21048153178544
"1964-06-30",-0.000925666799329282,-0.21048153178544,-1.78483524329751,-1.58729139152782,-1.02059241327697,-0.601693129873368,-0.371810211139645,-0.663465457361603,-1.58729139152782,-0.794764891036786,-0.157804302789345,0.0514626084388055,-0.427266257372993,-0.794764891036786,-0.601693129873368,-0.371810211139645,-0.263599241423194,0.0514626084388055,-0.10541602755121,-0.263599241423194,-0.263599241423194,-0.21048153178544,0.0514626084388055,-0.000925666799329282,-0.0531708471752698,0.0514626084388055,-0.0531708471752698
"1964-07-31",-0.865388648675183,-0.794764891036786,-1.78483524329751,-1.78483524329751,-1.58729139152782,-0.940317406194146,-0.727660597371351,-0.865388648675183,-1.78483524329751,-0.727660597371351,-0.317317824001193,-0.317317824001193,-0.865388648675183,-1.10764329894532,-0.541947258289939,-0.263599241423194,-0.10541602755121,-0.427266257372993,-0.541947258289939,-0.21048153178544,-0.157804302789345,-0.0531708471752698,-0.0531708471752698,-0.0531708471752698,-0.157804302789345,0.0514626084388055,-0.157804302789345
"1964-08-31",-1.43616497427591,-1.58729139152782,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.43616497427591,-0.794764891036786,-0.940317406194146,-1.20352022755128,-1.43616497427591,-1.02059241327697,-0.541947258289939,-0.483898146470727,-1.02059241327697,-1.20352022755128,-0.865388648675183,-0.601693129873368,-0.601693129873368,-0.794764891036786,-0.794764891036786,-0.601693129873368,-0.940317406194146,-0.794764891036786
"1964-09-30",-1.78483524329751,-1.78483524329751,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.78483524329751,-1.31133240823837,-1.43616497427591,-1.78483524329751,-1.43616497427591,-1.58729139152782,-0.940317406194146,-0.663465457361603,-1.31133240823837,-1.43616497427591,-1.58729139152782,-0.865388648675183,-0.865388648675183,-1.31133240823837,-1.02059241327697,-0.727660597371351,-1.43616497427591,-1.20352022755128
"1964-10-31",-1.78483524329751,-1.78483524329751,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.78483524329751,-1.58729139152782,-1.58729139152782,-1.78483524329751,-1.78483524329751,-2.09000497887666,-1.10764329894532,-1.02059241327697,-1.58729139152782,-2.09000497887666,-1.43616497427591,-1.20352022755128,-1.20352022755128,-1.58729139152782,-1.31133240823837,-1.31133240823837,-1.43616497427591,-1.43616497427591
"1964-11-30",-1.78483524329751,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.20352022755128,-1.10764329894532,-1.78483524329751,-2.09000497887666,-1.78483524329751,-1.20352022755128,-1.20352022755128,-1.78483524329751,-1.31133240823837,-1.31133240823837,-1.43616497427591,-1.43616497427591
"1964-12-31",-1.78483524329751,-1.78483524329751,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.78483524329751,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.58729139152782,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.02059241327697,-0.865388648675183,-1.78483524329751,-2.09000497887666,-1.31133240823837,-0.940317406194146,-0.940317406194146,-1.58729139152782,-1.20352022755128,-1.10764329894532,-1.58729139152782,-1.43616497427591
"1965-01-31",-1.78483524329751,-1.78483524329751,-2.09000497887666,-2.09000497887666,-1.78483524329751,-2.09000497887666,-1.78483524329751,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.58729139152782,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.78483524329751,-0.940317406194146,-0.865388648675183,-1.78483524329751,-2.09000497887666,-1.31133240823837,-1.02059241327697,-0.865388648675183,-1.58729139152782,-1.20352022755128,-1.10764329894532,-1.58729139152782,-1.43616497427591
"1965-02-28",-1.78483524329751,-1.78483524329751,-2.09000497887666,-2.09000497887666,-1.78483524329751,-2.09000497887666,-1.78483524329751,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.58729139152782,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.02059241327697,-0.940317406194146,-1.78483524329751,-2.09000497887666,-1.20352022755128,-1.02059241327697,-0.940317406194146,-1.43616497427591,-1.10764329894532,-1.02059241327697,-1.58729139152782,-1.20352022755128
"1965-03-31",-1.78483524329751,-1.78483524329751,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.78483524329751,-1.58729139152782,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.78483524329751,-1.02059241327697,-0.865388648675183,-1.78483524329751,-2.09000497887666,-1.31133240823837,-0.940317406194146,-0.940317406194146,-1.58729139152782,-1.20352022755128,-1.02059241327697,-1.58729139152782,-1.31133240823837
"1965-04-30",-1.78483524329751,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.78483524329751,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.10764329894532,-1.02059241327697,-1.78483524329751,-2.09000497887666,-1.43616497427591,-1.02059241327697,-1.02059241327697,-1.58729139152782,-1.31133240823837,-1.10764329894532,-1.58729139152782,-1.58729139152782
"1965-05-31",-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.43616497427591,-1.20352022755128,-2.09000497887666,-2.09000497887666,-2.09000497887666,-1.43616497427591,-1.43616497427591,-1.78483524329751,-1.78483524329751,-1.43616497427591,-1.58729139152782,-1.58729139152782
